,id,device_id,active_power,direct_power,charge_capacity,date_time,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA
1927,44525,8,1.43,1.86,238.2,2024-01-05 17:00:00,15.9,60.0,1.0,0,1,0,1006.7,33.59810119844836
1928,44526,9,1.82,2.26,308.5,2024-01-05 17:00:00,15.9,60.0,1.0,0,1,0,1006.7,33.59810119844836
1929,44527,10,1.77,2.14,221.2,2024-01-05 17:00:00,15.9,60.0,1.0,0,1,0,1006.7,33.59810119844836
1950,44598,6,10.04,10.37,3.6,2024-01-06 08:00:00,10.5,69.0,2.0,0,-1,0,1010.14,320.2179544006709
1951,44599,7,9.87,10.13,3.4,2024-01-06 08:00:00,10.5,69.0,2.0,0,-1,0,1010.14,320.2179544006709
1952,44600,8,10.81,11.05,3.7,2024-01-06 08:00:00,10.5,69.0,2.0,0,-1,0,1010.14,320.2179544006709
1953,44601,9,13.01,13.28,4.1,2024-01-06 08:00:00,10.5,69.0,2.0,0,-1,0,1010.14,320.2179544006709
1954,44602,10,8.82,9.07,3.3,2024-01-06 08:00:00,10.5,69.0,2.0,0,-1,0,1010.14,320.2179544006709
1955,44613,6,22.07,22.44,59.9,2024-01-06 11:00:00,14.9,58.0,1.0,0,-1,-1,1010.67,889.989784591807
1956,44614,7,21.72,22.07,62.1,2024-01-06 11:00:00,14.9,58.0,1.0,0,-1,-1,1010.67,889.989784591807
1957,44615,8,20.5,20.8,63.2,2024-01-06 11:00:00,14.9,58.0,1.0,0,-1,-1,1010.67,889.989784591807
1958,44616,9,24.31,24.67,77.0,2024-01-06 11:00:00,14.9,58.0,1.0,0,-1,-1,1010.67,889.989784591807
1959,44617,10,20.46,20.77,57.5,2024-01-06 11:00:00,14.9,58.0,1.0,0,-1,-1,1010.67,889.989784591807
1960,44628,6,35.72,36.17,175.3,2024-01-06 14:00:00,18.3,44.0,2.0,0,1,0,1008.03,782.8174081675002
1961,44629,7,38.35,39.05,178.6,2024-01-06 14:00:00,18.3,44.0,2.0,0,1,0,1008.03,782.8174081675002
1962,44630,8,31.92,32.36,177.2,2024-01-06 14:00:00,18.3,44.0,2.0,0,1,0,1008.03,782.8174081675002
1963,44631,9,60.05,61.03,219.1,2024-01-06 14:00:00,18.3,44.0,2.0,0,1,0,1008.03,782.8174081675002
1964,44632,10,24.08,24.41,164.5,2024-01-06 14:00:00,18.3,44.0,2.0,0,1,0,1008.03,782.8174081675002
1965,44643,6,1.54,2.09,239.8,2024-01-06 17:00:00,13.1,70.0,2.0,0,1,1,1009.21,36.93194163965042
1966,44644,7,1.57,1.86,243.3,2024-01-06 17:00:00,13.1,70.0,2.0,0,1,1,1009.21,36.93194163965042
1967,44645,8,1.47,1.91,228.2,2024-01-06 17:00:00,13.1,70.0,2.0,0,1,1,1009.21,36.93194163965042
1968,44646,9,2.07,2.52,295.4,2024-01-06 17:00:00,13.1,70.0,2.0,0,1,1,1009.21,36.93194163965042
1969,44647,10,1.7,2.19,226.9,2024-01-06 17:00:00,13.1,70.0,2.0,0,1,1,1009.21,36.93194163965042
1990,44718,6,10.0,10.32,4.5,2024-01-07 08:00:00,7.8,93.0,1.0,0,-1,-1,1015.43,320.1053705899006
1991,44719,7,10.32,10.57,4.4,2024-01-07 08:00:00,7.8,93.0,1.0,0,-1,-1,1015.43,320.1053705899006
1992,44720,8,10.38,10.63,4.4,2024-01-07 08:00:00,7.8,93.0,1.0,0,-1,-1,1015.43,320.1053705899006
1993,44721,9,12.82,13.11,5.7,2024-01-07 08:00:00,7.8,93.0,1.0,0,-1,-1,1015.43,320.1053705899006
1994,44722,10,8.89,9.16,4.0,2024-01-07 08:00:00,7.8,93.0,1.0,0,-1,-1,1015.43,320.1053705899006
1995,44733,6,52.16,52.83,99.8,2024-01-07 11:00:00,13.2,63.0,1.0,0,1,0,1015.43,891.3878724034947
1996,44734,7,51.48,52.19,100.8,2024-01-07 11:00:00,13.2,63.0,1.0,0,1,0,1015.43,891.3878724034947
1997,44735,8,51.75,52.46,100.3,2024-01-07 11:00:00,13.2,63.0,1.0,0,1,0,1015.43,891.3878724034947
1998,44736,9,65.68,66.54,121.4,2024-01-07 11:00:00,13.2,63.0,1.0,0,1,0,1015.43,891.3878724034947
1999,44737,10,44.97,45.55,86.9,2024-01-07 11:00:00,13.2,63.0,1.0,0,1,0,1015.43,891.3878724034947
2000,44748,6,39.49,40.04,245.5,2024-01-07 14:00:00,13.5,61.0,2.0,0,1,0,1013.18,785.9030253750582
2001,44749,7,39.89,40.46,250.2,2024-01-07 14:00:00,13.5,61.0,2.0,0,1,0,1013.18,785.9030253750582
2002,44750,8,36.9,37.52,246.9,2024-01-07 14:00:00,13.5,61.0,2.0,0,1,0,1013.18,785.9030253750582
2003,44751,9,47.65,48.27,304.0,2024-01-07 14:00:00,13.5,61.0,2.0,0,1,0,1013.18,785.9030253750582
2004,44752,10,37.5,38.01,221.7,2024-01-07 14:00:00,13.5,61.0,2.0,0,1,0,1013.18,785.9030253750582
2005,44763,6,1.33,1.7,303.5,2024-01-07 17:00:00,10.7,71.0,3.0,0,1,0,1014.24,40.43631895906281
2006,44764,7,1.41,1.78,306.7,2024-01-07 17:00:00,10.7,71.0,3.0,0,1,0,1014.24,40.43631895906281
2007,44765,8,1.32,1.61,297.5,2024-01-07 17:00:00,10.7,71.0,3.0,0,1,0,1014.24,40.43631895906281
2008,44766,9,1.7,2.13,372.4,2024-01-07 17:00:00,10.7,71.0,3.0,0,1,0,1014.24,40.43631895906281
2009,44767,10,1.42,1.73,277.1,2024-01-07 17:00:00,10.7,71.0,3.0,0,1,0,1014.24,40.43631895906281
2030,44838,6,6.05,6.54,2.3,2024-01-08 08:00:00,7.8,72.0,2.0,0,1,1,1013.84,320.099143768024
2031,44839,7,5.76,6.22,2.2,2024-01-08 08:00:00,7.8,72.0,2.0,0,1,1,1013.84,320.099143768024
2032,44840,8,6.15,6.41,2.3,2024-01-08 08:00:00,7.8,72.0,2.0,0,1,1,1013.84,320.099143768024
2033,44841,9,6.85,7.2,2.6,2024-01-08 08:00:00,7.8,72.0,2.0,0,1,1,1013.84,320.099143768024
2034,44842,10,6.29,6.65,2.4,2024-01-08 08:00:00,7.8,72.0,2.0,0,1,1,1013.84,320.099143768024
2035,44853,6,9.54,9.92,26.9,2024-01-08 11:00:00,9.2,69.0,1.0,0,-1,0,1012.78,892.8601384657982
2036,44854,7,10.29,10.69,27.4,2024-01-08 11:00:00,9.2,69.0,1.0,0,-1,0,1012.78,892.8601384657982
2037,44855,8,9.66,10.0,26.9,2024-01-08 11:00:00,9.2,69.0,1.0,0,-1,0,1012.78,892.8601384657982
2038,44856,9,12.83,13.11,31.5,2024-01-08 11:00:00,9.2,69.0,1.0,0,-1,0,1012.78,892.8601384657982
2039,44857,10,10.11,10.34,27.4,2024-01-08 11:00:00,9.2,69.0,1.0,0,-1,0,1012.78,892.8601384657982
2040,44868,6,6.77,7.09,47.5,2024-01-08 14:00:00,9.4,76.0,1.0,0,-1,0,1010.4,789.0322360970079
2041,44869,7,6.04,6.29,48.2,2024-01-08 14:00:00,9.4,76.0,1.0,0,-1,0,1010.4,789.0322360970079
2042,44870,8,6.21,6.49,47.4,2024-01-08 14:00:00,9.4,76.0,1.0,0,-1,0,1010.4,789.0322360970079
2043,44871,9,7.27,7.58,54.1,2024-01-08 14:00:00,9.4,76.0,1.0,0,-1,0,1010.4,789.0322360970079
2044,44872,10,6.11,6.46,48.4,2024-01-08 14:00:00,9.4,76.0,1.0,0,-1,0,1010.4,789.0322360970079
2045,44883,6,0.0,0.21,55.2,2024-01-08 17:00:00,9.4,79.0,1.0,0.1,-1,0,1010.01,44.10245491743787
2046,44884,7,0.0,0.07,55.7,2024-01-08 17:00:00,9.4,79.0,1.0,0.1,-1,0,1010.01,44.10245491743787
2047,44885,8,0.0,0.14,55.0,2024-01-08 17:00:00,9.4,79.0,1.0,0.1,-1,0,1010.01,44.10245491743787
2048,44886,9,0.0,0.29,62.7,2024-01-08 17:00:00,9.4,79.0,1.0,0.1,-1,0,1010.01,44.10245491743787
2049,44887,10,0.0,0.14,56.1,2024-01-08 17:00:00,9.4,79.0,1.0,0.1,-1,0,1010.01,44.10245491743787
2070,44958,6,7.62,7.89,2.3,2024-01-09 08:00:00,10.4,79.0,2.0,0,-1,0,1007.5,320.19961180407404
2071,44959,7,8.12,8.38,2.2,2024-01-09 08:00:00,10.4,79.0,2.0,0,-1,0,1007.5,320.19961180407404
2072,44960,8,8.59,8.84,2.2,2024-01-09 08:00:00,10.4,79.0,2.0,0,-1,0,1007.5,320.19961180407404
2073,44961,9,16.91,17.3,2.4,2024-01-09 08:00:00,10.4,79.0,2.0,0,-1,0,1007.5,320.19961180407404
2074,44962,10,7.61,7.89,1.8,2024-01-09 08:00:00,10.4,79.0,2.0,0,-1,0,1007.5,320.19961180407404
2075,44973,6,57.6,58.31,112.0,2024-01-09 11:00:00,16.2,61.0,2.0,0,-1,-1,1006.44,894.4053050217533
2076,44974,7,58.71,59.45,116.7,2024-01-09 11:00:00,16.2,61.0,2.0,0,-1,-1,1006.44,894.4053050217533
2077,44975,8,58.2,58.94,112.3,2024-01-09 11:00:00,16.2,61.0,2.0,0,-1,-1,1006.44,894.4053050217533
2078,44976,9,78.32,79.38,161.3,2024-01-09 11:00:00,16.2,61.0,2.0,0,-1,-1,1006.44,894.4053050217533
2079,44977,10,48.28,48.88,88.8,2024-01-09 11:00:00,16.2,61.0,2.0,0,-1,-1,1006.44,894.4053050217533
2080,44988,6,50.05,50.7,271.8,2024-01-09 14:00:00,18.4,57.0,2.0,0,1,0,1003.66,792.2019494802317
2081,44989,7,52.13,52.81,274.4,2024-01-09 14:00:00,18.4,57.0,2.0,0,1,0,1003.66,792.2019494802317
2082,44990,8,50.58,51.24,271.1,2024-01-09 14:00:00,18.4,57.0,2.0,0,1,0,1003.66,792.2019494802317
2083,44991,9,65.11,65.95,369.1,2024-01-09 14:00:00,18.4,57.0,2.0,0,1,0,1003.66,792.2019494802317
2084,44992,10,48.63,49.28,227.2,2024-01-09 14:00:00,18.4,57.0,2.0,0,1,0,1003.66,792.2019494802317
2085,45003,6,0.88,1.37,340.9,2024-01-09 17:00:00,13.5,76.0,2.0,0,1,0,1004.19,47.92033773481635
2086,45004,7,0.98,1.28,344.5,2024-01-09 17:00:00,13.5,76.0,2.0,0,1,0,1004.19,47.92033773481635
2087,45005,8,0.88,1.32,324.3,2024-01-09 17:00:00,13.5,76.0,2.0,0,1,0,1004.19,47.92033773481635
2088,45006,9,1.28,1.8,455.7,2024-01-09 17:00:00,13.5,76.0,2.0,0,1,0,1004.19,47.92033773481635
2089,45007,10,1.39,1.79,295.7,2024-01-09 17:00:00,13.5,76.0,2.0,0,1,0,1004.19,47.92033773481635
2110,45078,6,6.98,7.38,3.8,2024-01-10 08:00:00,13.1,58.0,1.0,0,-1,1,1009.61,320.4069987367019
2111,45079,7,7.11,7.55,3.8,2024-01-10 08:00:00,13.1,58.0,1.0,0,-1,1,1009.61,320.4069987367019
2112,45080,8,7.01,7.38,3.8,2024-01-10 08:00:00,13.1,58.0,1.0,0,-1,1,1009.61,320.4069987367019
2113,45081,9,8.25,8.67,4.6,2024-01-10 08:00:00,13.1,58.0,1.0,0,-1,1,1009.61,320.4069987367019
2114,45082,10,6.72,7.03,3.3,2024-01-10 08:00:00,13.1,58.0,1.0,0,-1,1,1009.61,320.4069987367019
2115,45093,6,57.66,58.52,109.8,2024-01-10 11:00:00,15.5,38.0,3.0,0,-1,1,1010.01,896.0220131462022
2116,45094,7,57.83,58.59,111.9,2024-01-10 11:00:00,15.5,38.0,3.0,0,-1,1,1010.01,896.0220131462022
2117,45095,8,57.88,58.64,110.6,2024-01-10 11:00:00,15.5,38.0,3.0,0,-1,1,1010.01,896.0220131462022
2118,45096,9,83.0,84.13,144.8,2024-01-10 11:00:00,15.5,38.0,3.0,0,-1,1,1010.01,896.0220131462022
2119,45097,10,49.46,50.21,91.6,2024-01-10 11:00:00,15.5,38.0,3.0,0,-1,1,1010.01,896.0220131462022
2120,45108,6,47.76,48.46,286.8,2024-01-10 14:00:00,17.1,21.0,4.0,0,-1,1,1008.55,795.4089829561291
2121,45109,7,48.93,49.58,288.4,2024-01-10 14:00:00,17.1,21.0,4.0,0,-1,1,1008.55,795.4089829561291
2122,45110,8,47.33,47.93,285.4,2024-01-10 14:00:00,17.1,21.0,4.0,0,-1,1,1008.55,795.4089829561291
2123,45111,9,62.1,62.91,378.4,2024-01-10 14:00:00,17.1,21.0,4.0,0,-1,1,1008.55,795.4089829561291
2124,45112,10,44.51,45.14,250.0,2024-01-10 14:00:00,17.1,21.0,4.0,0,-1,1,1008.55,795.4089829561291
2125,45123,6,2.55,2.9,357.1,2024-01-10 17:00:00,11.4,63.0,3.0,0,1,0,1009.88,51.87891251772131
2126,45124,7,2.37,2.79,360.5,2024-01-10 17:00:00,11.4,63.0,3.0,0,1,0,1009.88,51.87891251772131
2127,45125,8,2.12,2.49,342.4,2024-01-10 17:00:00,11.4,63.0,3.0,0,1,0,1009.88,51.87891251772131
2128,45126,9,2.8,3.41,467.7,2024-01-10 17:00:00,11.4,63.0,3.0,0,1,0,1009.88,51.87891251772131
2129,45127,10,2.55,2.96,318.2,2024-01-10 17:00:00,11.4,63.0,3.0,0,1,0,1009.88,51.87891251772131
2150,45198,6,11.17,11.52,5.0,2024-01-11 08:00:00,5.9,83.0,1.0,0,-1,0,1012.12,320.7214195206268
2151,45199,7,11.67,11.99,5.1,2024-01-11 08:00:00,5.9,83.0,1.0,0,-1,0,1012.12,320.7214195206268
2152,45200,8,12.8,13.09,5.7,2024-01-11 08:00:00,5.9,83.0,1.0,0,-1,0,1012.12,320.7214195206268
2153,45201,9,15.66,15.97,6.9,2024-01-11 08:00:00,5.9,83.0,1.0,0,-1,0,1012.12,320.7214195206268
2154,45202,10,9.47,9.76,4.4,2024-01-11 08:00:00,5.9,83.0,1.0,0,-1,0,1012.12,320.7214195206268
2155,45213,6,52.39,53.06,114.9,2024-01-11 11:00:00,11.4,56.0,1.0,0,-1,-1,1011.33,897.7088333336794
2156,45214,7,53.92,54.72,117.6,2024-01-11 11:00:00,11.4,56.0,1.0,0,-1,-1,1011.33,897.7088333336794
2157,45215,8,54.31,55.13,116.0,2024-01-11 11:00:00,11.4,56.0,1.0,0,-1,-1,1011.33,897.7088333336794
2158,45216,9,69.42,70.34,154.7,2024-01-11 11:00:00,11.4,56.0,1.0,0,-1,-1,1011.33,897.7088333336794
2159,45217,10,46.0,46.62,93.4,2024-01-11 11:00:00,11.4,56.0,1.0,0,-1,-1,1011.33,897.7088333336794
2160,45228,6,47.65,48.29,280.3,2024-01-11 14:00:00,13.0,57.0,2.0,0,1,-1,1008.55,798.6500804444538
2161,45229,7,48.49,49.15,285.0,2024-01-11 14:00:00,13.0,57.0,2.0,0,1,-1,1008.55,798.6500804444538
2162,45230,8,46.99,47.67,280.7,2024-01-11 14:00:00,13.0,57.0,2.0,0,1,-1,1008.55,798.6500804444538
2163,45231,9,59.63,60.41,369.2,2024-01-11 14:00:00,13.0,57.0,2.0,0,1,-1,1008.55,798.6500804444538
2164,45232,10,43.83,44.43,244.2,2024-01-11 14:00:00,13.0,57.0,2.0,0,1,-1,1008.55,798.6500804444538
2165,45243,6,2.25,2.64,348.1,2024-01-11 17:00:00,9.5,73.0,3.0,0,1,0,1008.69,55.966292432167265
2166,45244,7,2.35,2.67,353.9,2024-01-11 17:00:00,9.5,73.0,3.0,0,1,0,1008.69,55.966292432167265
2167,45245,8,2.0,2.41,339.0,2024-01-11 17:00:00,9.5,73.0,3.0,0,1,0,1008.69,55.966292432167265
2168,45246,9,2.78,3.1,453.3,2024-01-11 17:00:00,9.5,73.0,3.0,0,1,0,1008.69,55.966292432167265
2169,45247,10,2.18,2.4,309.5,2024-01-11 17:00:00,9.5,73.0,3.0,0,1,0,1008.69,55.966292432167265
2190,45318,6,11.53,11.8,5.2,2024-01-12 08:00:00,6.1,89.0,2.0,0,-1,0,1009.08,321.1428757633463
2191,45319,7,12.29,12.58,5.3,2024-01-12 08:00:00,6.1,89.0,2.0,0,-1,0,1009.08,321.1428757633463
2192,45320,8,13.75,14.05,5.9,2024-01-12 08:00:00,6.1,89.0,2.0,0,-1,0,1009.08,321.1428757633463
2193,45321,9,16.24,16.57,6.9,2024-01-12 08:00:00,6.1,89.0,2.0,0,-1,0,1009.08,321.1428757633463
2194,45322,10,8.71,9.0,4.2,2024-01-12 08:00:00,6.1,89.0,2.0,0,-1,0,1009.08,321.1428757633463
2195,45333,6,57.69,58.56,123.1,2024-01-12 11:00:00,12.9,55.0,2.0,0,-1,-1,1008.55,899.4642749134782
2196,45334,7,59.06,59.83,129.2,2024-01-12 11:00:00,12.9,55.0,2.0,0,-1,-1,1008.55,899.4642749134782
2197,45335,8,57.79,58.58,129.9,2024-01-12 11:00:00,12.9,55.0,2.0,0,-1,-1,1008.55,899.4642749134782
2198,45336,9,77.57,78.61,171.7,2024-01-12 11:00:00,12.9,55.0,2.0,0,-1,-1,1008.55,899.4642749134782
2199,45337,10,49.83,50.52,102.0,2024-01-12 11:00:00,12.9,55.0,2.0,0,-1,-1,1008.55,899.4642749134782
2200,45348,6,48.83,49.45,301.7,2024-01-12 14:00:00,18.8,40.0,2.0,0,1,-1,1005.91,801.921938882193
2201,45349,7,49.3,49.96,306.7,2024-01-12 14:00:00,18.8,40.0,2.0,0,1,-1,1005.91,801.921938882193
2202,45350,8,48.74,49.42,301.8,2024-01-12 14:00:00,18.8,40.0,2.0,0,1,-1,1005.91,801.921938882193
2203,45351,9,61.65,62.45,398.6,2024-01-12 14:00:00,18.8,40.0,2.0,0,1,-1,1005.91,801.921938882193
2204,45352,10,45.36,45.94,258.9,2024-01-12 14:00:00,18.8,40.0,2.0,0,1,-1,1005.91,801.921938882193
2205,45363,6,2.14,2.61,377.3,2024-01-12 17:00:00,12.2,75.0,2.0,0,1,0,1007.23,60.16998477834227
2206,45364,7,2.19,2.5,382.7,2024-01-12 17:00:00,12.2,75.0,2.0,0,1,0,1007.23,60.16998477834227
2207,45365,8,1.81,2.15,358.1,2024-01-12 17:00:00,12.2,75.0,2.0,0,1,0,1007.23,60.16998477834227
2208,45366,9,2.92,3.31,492.4,2024-01-12 17:00:00,12.2,75.0,2.0,0,1,0,1007.23,60.16998477834227
2209,45367,10,2.46,2.7,332.5,2024-01-12 17:00:00,12.2,75.0,2.0,0,1,0,1007.23,60.16998477834227
2230,45438,6,11.26,11.63,4.9,2024-01-13 08:00:00,7.9,75.0,3.0,0,-1,0,1011.07,321.6712368001408
2231,45439,7,13.62,13.92,6.0,2024-01-13 08:00:00,7.9,75.0,3.0,0,-1,0,1011.07,321.6712368001408
2232,45440,8,15.99,16.32,7.2,2024-01-13 08:00:00,7.9,75.0,3.0,0,-1,0,1011.07,321.6712368001408
2233,45441,9,18.11,18.45,7.6,2024-01-13 08:00:00,7.9,75.0,3.0,0,-1,0,1011.07,321.6712368001408
2234,45442,10,8.28,8.6,4.0,2024-01-13 08:00:00,7.9,75.0,3.0,0,-1,0,1011.07,321.6712368001408
2235,45453,6,61.04,61.83,128.8,2024-01-13 11:00:00,15.3,44.0,1.0,0,-1,-1,1011.33,901.286788516507
2236,45454,7,61.13,62.01,133.7,2024-01-13 11:00:00,15.3,44.0,1.0,0,-1,-1,1011.33,901.286788516507
2237,45455,8,60.23,61.06,138.7,2024-01-13 11:00:00,15.3,44.0,1.0,0,-1,-1,1011.33,901.286788516507
2238,45456,9,79.85,80.92,183.1,2024-01-13 11:00:00,15.3,44.0,1.0,0,-1,-1,1011.33,901.286788516507
2239,45457,10,51.75,52.41,102.6,2024-01-13 11:00:00,15.3,44.0,1.0,0,-1,-1,1011.33,901.286788516507
2240,45468,6,52.63,53.36,317.9,2024-01-13 14:00:00,18.8,34.0,3.0,0,1,0,1009.08,805.2212370618088
2241,45469,7,53.46,54.15,321.3,2024-01-13 14:00:00,18.8,34.0,3.0,0,1,0,1009.08,805.2212370618088
2242,45470,8,52.21,52.92,320.8,2024-01-13 14:00:00,18.8,34.0,3.0,0,1,0,1009.08,805.2212370618088
2243,45471,9,65.4,66.28,415.4,2024-01-13 14:00:00,18.8,34.0,3.0,0,1,0,1009.08,805.2212370618088
2244,45472,10,48.67,49.35,270.0,2024-01-13 14:00:00,18.8,34.0,3.0,0,1,0,1009.08,805.2212370618088
2245,45483,6,2.12,2.43,396.8,2024-01-13 17:00:00,14.4,50.0,2.0,0,1,0,1010.54,64.47711992097837
2246,45484,7,1.97,2.44,402.7,2024-01-13 17:00:00,14.4,50.0,2.0,0,1,0,1010.54,64.47711992097837
2247,45485,8,1.61,1.83,378.7,2024-01-13 17:00:00,14.4,50.0,2.0,0,1,0,1010.54,64.47711992097837
2248,45486,9,2.72,3.12,513.8,2024-01-13 17:00:00,14.4,50.0,2.0,0,1,0,1010.54,64.47711992097837
2249,45487,10,2.52,2.82,346.5,2024-01-13 17:00:00,14.4,50.0,2.0,0,1,0,1010.54,64.47711992097837
2270,45558,6,10.79,11.12,4.5,2024-01-14 08:00:00,9.4,64.0,3.0,0,-1,0,1012.52,322.30620567031303
2271,45559,7,13.04,13.32,5.7,2024-01-14 08:00:00,9.4,64.0,3.0,0,-1,0,1012.52,322.30620567031303
2272,45560,8,15.94,16.31,7.4,2024-01-14 08:00:00,9.4,64.0,3.0,0,-1,0,1012.52,322.30620567031303
2273,45561,9,16.37,16.7,6.7,2024-01-14 08:00:00,9.4,64.0,3.0,0,-1,0,1012.52,322.30620567031303
2274,45562,10,7.83,8.1,3.6,2024-01-14 08:00:00,9.4,64.0,3.0,0,-1,0,1012.52,322.30620567031303
2275,45573,6,61.12,61.9,130.2,2024-01-14 11:00:00,16.7,47.0,2.0,0,-1,-1,1011.46,903.1747582379176
2276,45574,7,61.56,62.42,135.4,2024-01-14 11:00:00,16.7,47.0,2.0,0,-1,-1,1011.46,903.1747582379176
2277,45575,8,60.01,60.82,134.1,2024-01-14 11:00:00,16.7,47.0,2.0,0,-1,-1,1011.46,903.1747582379176
2278,45576,9,80.22,81.32,181.0,2024-01-14 11:00:00,16.7,47.0,2.0,0,-1,-1,1011.46,903.1747582379176
2279,45577,10,51.36,52.04,102.7,2024-01-14 11:00:00,16.7,47.0,2.0,0,-1,-1,1011.46,903.1747582379176
2280,45588,6,51.13,51.78,307.8,2024-01-14 14:00:00,21.0,45.0,2.0,0,1,0,1008.42,808.5446599030953
2281,45589,7,51.88,52.54,314.2,2024-01-14 14:00:00,21.0,45.0,2.0,0,1,0,1008.42,808.5446599030953
2282,45590,8,50.19,50.88,313.5,2024-01-14 14:00:00,21.0,45.0,2.0,0,1,0,1008.42,808.5446599030953
2283,45591,9,62.82,63.62,410.2,2024-01-14 14:00:00,21.0,45.0,2.0,0,1,0,1008.42,808.5446599030953
2284,45592,10,46.12,46.84,262.1,2024-01-14 14:00:00,21.0,45.0,2.0,0,1,0,1008.42,808.5446599030953
2285,45603,6,2.0,2.41,387.0,2024-01-14 17:00:00,16.7,63.0,3.0,0,1,0,1008.69,68.87466825217646
2286,45604,7,1.8,2.01,392.9,2024-01-14 17:00:00,16.7,63.0,3.0,0,1,0,1008.69,68.87466825217646
2287,45605,8,1.53,1.93,369.4,2024-01-14 17:00:00,16.7,63.0,3.0,0,1,0,1008.69,68.87466825217646
2288,45606,9,2.41,2.84,502.7,2024-01-14 17:00:00,16.7,63.0,3.0,0,1,0,1008.69,68.87466825217646
2289,45607,10,2.24,2.57,335.4,2024-01-14 17:00:00,16.7,63.0,3.0,0,1,0,1008.69,68.87466825217646
2310,45678,6,9.53,9.9,4.3,2024-01-15 08:00:00,10.3,90.0,0.0,0,1,1,1015.03,323.0472768058862
2311,45679,7,9.31,9.57,4.0,2024-01-15 08:00:00,10.3,90.0,0.0,0,1,1,1015.03,323.0472768058862
2312,45680,8,9.35,9.62,4.0,2024-01-15 08:00:00,10.3,90.0,0.0,0,1,1,1015.03,323.0472768058862
2313,45681,9,10.9,11.17,4.7,2024-01-15 08:00:00,10.3,90.0,0.0,0,1,1,1015.03,323.0472768058862
2314,45682,10,8.23,8.53,3.6,2024-01-15 08:00:00,10.3,90.0,0.0,0,1,1,1015.03,323.0472768058862
2315,45693,6,27.56,28.0,81.1,2024-01-15 11:00:00,12.5,77.0,2.0,0,1,-1,1015.56,905.1264855388471
2316,45694,7,29.19,29.6,82.9,2024-01-15 11:00:00,12.5,77.0,2.0,0,1,-1,1015.56,905.1264855388471
2317,45695,8,28.39,28.86,79.7,2024-01-15 11:00:00,12.5,77.0,2.0,0,1,-1,1015.56,905.1264855388471
2318,45696,9,32.4,32.84,98.2,2024-01-15 11:00:00,12.5,77.0,2.0,0,1,-1,1015.56,905.1264855388471
2319,45697,10,27.69,28.09,74.5,2024-01-15 11:00:00,12.5,77.0,2.0,0,1,-1,1015.56,905.1264855388471
2320,45708,6,14.94,15.3,160.1,2024-01-15 14:00:00,11.7,76.0,3.0,0,1,0,1013.97,811.8889143433112
2321,45709,7,15.27,15.57,161.7,2024-01-15 14:00:00,11.7,76.0,3.0,0,1,0,1013.97,811.8889143433112
2322,45710,8,14.97,15.28,158.1,2024-01-15 14:00:00,11.7,76.0,3.0,0,1,0,1013.97,811.8889143433112
2323,45711,9,17.24,17.57,188.7,2024-01-15 14:00:00,11.7,76.0,3.0,0,1,0,1013.97,811.8889143433112
2324,45712,10,15.11,15.41,152.9,2024-01-15 14:00:00,11.7,76.0,3.0,0,1,0,1013.97,811.8889143433112
2325,45723,6,0.6,1.05,184.5,2024-01-15 17:00:00,10.4,75.0,3.0,0,1,0,1015.56,73.34963288054563
2326,45724,7,0.57,1.03,186.0,2024-01-15 17:00:00,10.4,75.0,3.0,0,1,0,1015.56,73.34963288054563
2327,45725,8,0.58,0.82,181.6,2024-01-15 17:00:00,10.4,75.0,3.0,0,1,0,1015.56,73.34963288054563
2328,45726,9,0.6,1.19,216.1,2024-01-15 17:00:00,10.4,75.0,3.0,0,1,0,1015.56,73.34963288054563
2329,45727,10,0.61,0.98,177.7,2024-01-15 17:00:00,10.4,75.0,3.0,0,1,0,1015.56,73.34963288054563
2350,45798,6,10.66,10.91,5.1,2024-01-16 08:00:00,7.8,76.0,1.0,0,-1,1,1017.68,323.24978829344315
2351,45799,7,12.14,12.43,5.8,2024-01-16 08:00:00,7.8,76.0,1.0,0,-1,1,1017.68,323.24978829344315
2352,45800,8,13.76,14.05,6.6,2024-01-16 08:00:00,7.8,76.0,1.0,0,-1,1,1017.68,323.24978829344315
2353,45801,9,17.21,17.61,7.6,2024-01-16 08:00:00,7.8,76.0,1.0,0,-1,1,1017.68,323.24978829344315
2354,45802,10,7.55,7.87,3.7,2024-01-16 08:00:00,7.8,76.0,1.0,0,-1,1,1017.68,323.24978829344315
2355,45813,6,64.38,65.23,123.0,2024-01-16 11:00:00,13.2,50.0,1.0,0,1,-1,1017.41,906.5605389342448
2356,45814,7,64.74,65.6,125.4,2024-01-16 11:00:00,13.2,50.0,1.0,0,1,-1,1017.41,906.5605389342448
2357,45815,8,63.5,64.35,124.5,2024-01-16 11:00:00,13.2,50.0,1.0,0,1,-1,1017.41,906.5605389342448
2358,45816,9,85.7,86.81,171.9,2024-01-16 11:00:00,13.2,50.0,1.0,0,1,-1,1017.41,906.5605389342448
2359,45817,10,53.74,54.44,95.7,2024-01-16 11:00:00,13.2,50.0,1.0,0,1,-1,1017.41,906.5605389342448
2360,45828,6,52.43,53.1,305.7,2024-01-16 14:00:00,13.4,53.0,2.0,0,1,-1,1014.64,814.6630662216037
2361,45829,7,52.94,53.71,308.8,2024-01-16 14:00:00,13.4,53.0,2.0,0,1,-1,1014.64,814.6630662216037
