,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time,difference
1754,44012,10,2024-01-01 08:05:00,8.7,9.01,4.5,2024-01-01 08:00:00,0 days 03:00:00
1755,44023,6,2024-01-01 11:05:00,55.85,56.56,98.3,2024-01-01 11:00:00,0 days 03:00:00
1756,44024,7,2024-01-01 11:05:00,57.24,58.19,97.6,2024-01-01 11:00:00,0 days 03:00:00
1757,44025,8,2024-01-01 11:05:00,59.69,60.48,98.2,2024-01-01 11:00:00,0 days 03:00:00
1758,44026,9,2024-01-01 11:05:00,57.12,58.16,117.9,2024-01-01 11:00:00,0 days 03:00:00
1759,44027,10,2024-01-01 11:05:00,48.83,49.46,88.9,2024-01-01 11:00:00,0 days 03:00:00
1760,44038,6,2024-01-01 14:05:00,49.59,50.22,276.6,2024-01-01 14:00:00,0 days 03:00:00
1761,44039,7,2024-01-01 14:05:00,50.32,51.14,277.7,2024-01-01 14:00:00,0 days 03:00:00
1762,44040,8,2024-01-01 14:05:00,45.81,46.38,276.8,2024-01-01 14:00:00,0 days 03:00:00
1763,44041,9,2024-01-01 14:05:00,57.83,58.58,333.4,2024-01-01 14:00:00,0 days 03:00:00
1764,44042,10,2024-01-01 14:05:00,46.49,47.09,244.7,2024-01-01 14:00:00,0 days 03:00:00
1765,44053,6,2024-01-01 17:05:00,1.48,1.94,345.2,2024-01-01 17:00:00,0 days 03:00:00
1766,44054,7,2024-01-01 17:05:00,1.63,1.79,346.9,2024-01-01 17:00:00,0 days 03:00:00
1767,44055,8,2024-01-01 17:05:00,1.37,1.86,328.7,2024-01-01 17:00:00,0 days 03:00:00
1768,44056,9,2024-01-01 17:05:00,1.56,2.07,410.8,2024-01-01 17:00:00,0 days 03:00:00
1769,44057,10,2024-01-01 17:05:00,1.77,2.17,311.9,2024-01-01 17:00:00,0 days 03:00:00
1770,44068,6,2024-01-01 20:05:00,0.0,0.0,345.4,2024-01-01 20:00:00,0 days 03:00:00
1771,44069,7,2024-01-01 20:05:00,0.0,0.0,347.1,2024-01-01 20:00:00,0 days 03:00:00
1772,44070,8,2024-01-01 20:05:00,0.0,0.0,328.9,2024-01-01 20:00:00,0 days 03:00:00
1773,44071,9,2024-01-01 20:05:00,0.0,0.0,411.0,2024-01-01 20:00:00,0 days 03:00:00
1774,44072,10,2024-01-01 20:05:00,0.0,0.0,312.2,2024-01-01 20:00:00,0 days 03:00:00
1775,44083,6,2024-01-01 23:05:00,0.0,0.0,345.4,2024-01-01 23:00:00,0 days 03:00:00
1776,44084,7,2024-01-01 23:05:00,0.0,0.0,347.1,2024-01-01 23:00:00,0 days 03:00:00
1777,44085,8,2024-01-01 23:05:00,0.0,0.0,328.9,2024-01-01 23:00:00,0 days 03:00:00
1778,44086,9,2024-01-01 23:05:00,0.0,0.0,411.0,2024-01-01 23:00:00,0 days 03:00:00
1779,44087,10,2024-01-01 23:05:00,0.0,0.0,312.2,2024-01-01 23:00:00,0 days 03:00:00
1780,44098,6,2024-01-02 02:05:00,0.0,0.0,0.0,2024-01-02 02:00:00,0 days 03:00:00
1781,44099,7,2024-01-02 02:05:00,0.0,0.0,0.0,2024-01-02 02:00:00,0 days 03:00:00
1782,44100,8,2024-01-02 02:05:00,0.0,0.0,0.0,2024-01-02 02:00:00,0 days 03:00:00
1783,44101,9,2024-01-02 02:05:00,0.0,0.0,0.0,2024-01-02 02:00:00,0 days 03:00:00
1784,44102,10,2024-01-02 02:05:00,0.0,0.0,0.0,2024-01-02 02:00:00,0 days 03:00:00
1785,44113,6,2024-01-02 05:05:00,0.0,0.0,0.0,2024-01-02 05:00:00,0 days 03:00:00
1786,44114,7,2024-01-02 05:05:00,0.0,0.0,0.0,2024-01-02 05:00:00,0 days 03:00:00
1787,44115,8,2024-01-02 05:05:00,0.0,0.0,0.0,2024-01-02 05:00:00,0 days 03:00:00
1788,44116,9,2024-01-02 05:05:00,0.0,0.0,0.0,2024-01-02 05:00:00,0 days 03:00:00
1789,44117,10,2024-01-02 05:05:00,0.0,0.0,0.0,2024-01-02 05:00:00,0 days 03:00:00
1790,44128,6,2024-01-02 08:05:00,12.66,13.0,5.5,2024-01-02 08:00:00,0 days 03:00:00
1791,44129,7,2024-01-02 08:05:00,14.84,15.24,6.4,2024-01-02 08:00:00,0 days 03:00:00
1792,44130,8,2024-01-02 08:05:00,17.16,17.49,7.3,2024-01-02 08:00:00,0 days 03:00:00
1793,44131,9,2024-01-02 08:05:00,17.52,17.87,7.1,2024-01-02 08:00:00,0 days 03:00:00
1794,44132,10,2024-01-02 08:05:00,8.17,8.46,4.1,2024-01-02 08:00:00,0 days 03:00:00
1795,44143,6,2024-01-02 11:05:01,62.54,63.33,131.8,2024-01-02 11:00:00,0 days 03:00:00
1796,44144,7,2024-01-02 11:05:01,63.94,64.8,141.0,2024-01-02 11:00:00,0 days 03:00:00
1797,44145,8,2024-01-02 11:05:01,63.17,63.96,143.3,2024-01-02 11:00:00,0 days 03:00:00
1798,44146,9,2024-01-02 11:05:01,77.27,78.32,178.8,2024-01-02 11:00:00,0 days 03:00:00
1799,44147,10,2024-01-02 11:05:01,52.46,53.12,104.7,2024-01-02 11:00:00,0 days 03:00:00
1800,44158,6,2024-01-02 14:05:00,49.76,50.38,318.8,2024-01-02 14:00:00,0 days 03:00:00
1801,44159,7,2024-01-02 14:05:00,50.08,50.72,324.8,2024-01-02 14:00:00,0 days 03:00:00
1802,44160,8,2024-01-02 14:05:00,46.91,47.57,326.1,2024-01-02 14:00:00,0 days 03:00:00
1803,44161,9,2024-01-02 14:05:00,57.87,58.61,403.8,2024-01-02 14:00:00,0 days 03:00:00
1804,44162,10,2024-01-02 14:05:00,45.67,46.32,268.3,2024-01-02 14:00:00,0 days 03:00:00
1805,44163,6,2024-01-02 17:05:01,0.25,0.63,389.5,2024-01-02 17:00:00,0 days 03:00:00
1806,44164,7,2024-01-02 17:05:01,0.24,0.57,395.5,2024-01-02 17:00:00,0 days 03:00:00
1807,44165,8,2024-01-02 17:05:01,0.21,0.64,378.3,2024-01-02 17:00:00,0 days 03:00:00
1808,44166,9,2024-01-02 17:05:01,0.24,0.71,483.3,2024-01-02 17:00:00,0 days 03:00:00
1809,44167,10,2024-01-02 17:05:01,0.3,0.71,335.7,2024-01-02 17:00:00,0 days 03:00:00
1810,44178,6,2024-01-02 20:05:00,0.0,0.0,389.5,2024-01-02 20:00:00,0 days 03:00:00
1811,44179,7,2024-01-02 20:05:00,0.0,0.0,395.5,2024-01-02 20:00:00,0 days 03:00:00
1812,44180,8,2024-01-02 20:05:00,0.0,0.0,378.4,2024-01-02 20:00:00,0 days 03:00:00
1813,44181,9,2024-01-02 20:05:00,0.0,0.0,483.3,2024-01-02 20:00:00,0 days 03:00:00
1814,44182,10,2024-01-02 20:05:00,0.0,0.0,335.8,2024-01-02 20:00:00,0 days 03:00:00
1815,44193,6,2024-01-02 23:05:00,0.0,0.0,389.5,2024-01-02 23:00:00,0 days 03:00:00
1816,44194,7,2024-01-02 23:05:00,0.0,0.0,395.5,2024-01-02 23:00:00,0 days 03:00:00
1817,44195,8,2024-01-02 23:05:00,0.0,0.0,378.4,2024-01-02 23:00:00,0 days 03:00:00
1818,44196,9,2024-01-02 23:05:00,0.0,0.0,483.3,2024-01-02 23:00:00,0 days 03:00:00
1819,44197,10,2024-01-02 23:05:00,0.0,0.0,335.8,2024-01-02 23:00:00,0 days 03:00:00
1820,44208,6,2024-01-03 02:05:00,0.0,0.0,0.0,2024-01-03 02:00:00,0 days 03:00:00
1821,44209,7,2024-01-03 02:05:00,0.0,0.0,0.0,2024-01-03 02:00:00,0 days 03:00:00
1822,44210,8,2024-01-03 02:05:00,0.0,0.0,0.0,2024-01-03 02:00:00,0 days 03:00:00
1823,44211,9,2024-01-03 02:05:00,0.0,0.0,0.0,2024-01-03 02:00:00,0 days 03:00:00
1824,44212,10,2024-01-03 02:05:00,0.0,0.0,0.0,2024-01-03 02:00:00,0 days 03:00:00
1825,44223,6,2024-01-03 05:05:00,0.0,0.0,0.0,2024-01-03 05:00:00,0 days 03:00:00
1826,44224,7,2024-01-03 05:05:00,0.0,0.0,0.0,2024-01-03 05:00:00,0 days 03:00:00
1827,44225,8,2024-01-03 05:05:00,0.0,0.0,0.0,2024-01-03 05:00:00,0 days 03:00:00
1828,44226,9,2024-01-03 05:05:00,0.0,0.0,0.0,2024-01-03 05:00:00,0 days 03:00:00
1829,44227,10,2024-01-03 05:05:00,0.0,0.0,0.0,2024-01-03 05:00:00,0 days 03:00:00
1830,44238,6,2024-01-03 08:05:00,9.6,9.87,3.1,2024-01-03 08:00:00,0 days 03:00:00
1831,44239,7,2024-01-03 08:05:00,10.42,10.66,3.4,2024-01-03 08:00:00,0 days 03:00:00
1832,44240,8,2024-01-03 08:05:00,12.4,12.67,2.8,2024-01-03 08:00:00,0 days 03:00:00
1833,44241,9,2024-01-03 08:05:00,14.33,14.65,4.1,2024-01-03 08:00:00,0 days 03:00:00
1834,44242,10,2024-01-03 08:05:00,7.72,7.97,2.8,2024-01-03 08:00:00,0 days 03:00:00
1835,44253,6,2024-01-03 11:05:00,46.73,47.32,96.8,2024-01-03 11:00:00,0 days 03:00:00
1836,44254,7,2024-01-03 11:05:00,65.41,67.89,101.1,2024-01-03 11:00:00,0 days 03:00:00
1837,44255,8,2024-01-03 11:05:00,59.58,61.71,99.0,2024-01-03 11:00:00,0 days 03:00:00
1838,44256,9,2024-01-03 11:05:00,74.37,75.44,136.8,2024-01-03 11:00:00,0 days 03:00:00
1839,44257,10,2024-01-03 11:05:00,55.36,60.06,81.1,2024-01-03 11:00:00,0 days 03:00:00
1840,44268,6,2024-01-03 14:05:01,51.69,52.36,273.4,2024-01-03 14:00:00,0 days 03:00:00
1841,44269,7,2024-01-03 14:05:01,52.32,53.04,278.3,2024-01-03 14:00:00,0 days 03:00:00
1842,44270,8,2024-01-03 14:05:01,47.99,48.58,277.9,2024-01-03 14:00:00,0 days 03:00:00
1843,44271,9,2024-01-03 14:05:01,63.84,64.75,364.0,2024-01-03 14:00:00,0 days 03:00:00
1844,44272,10,2024-01-03 14:05:01,47.83,48.47,239.1,2024-01-03 14:00:00,0 days 03:00:00
1845,44283,6,2024-01-03 17:05:00,1.67,2.12,349.9,2024-01-03 17:00:00,0 days 03:00:00
1846,44284,7,2024-01-03 17:05:00,1.41,1.69,354.3,2024-01-03 17:00:00,0 days 03:00:00
1847,44285,8,2024-01-03 17:05:00,1.23,1.72,332.0,2024-01-03 17:00:00,0 days 03:00:00
1848,44286,9,2024-01-03 17:05:00,1.76,2.1,456.6,2024-01-03 17:00:00,0 days 03:00:00
1849,44287,10,2024-01-03 17:05:00,1.82,2.21,311.2,2024-01-03 17:00:00,0 days 03:00:00
1850,44298,6,2024-01-03 20:05:00,0.0,0.0,350.1,2024-01-03 20:00:00,0 days 03:00:00
1851,44299,7,2024-01-03 20:05:00,0.0,0.0,354.5,2024-01-03 20:00:00,0 days 03:00:00
1852,44300,8,2024-01-03 20:05:00,0.0,0.0,332.1,2024-01-03 20:00:00,0 days 03:00:00
1853,44301,9,2024-01-03 20:05:00,0.0,0.0,456.9,2024-01-03 20:00:00,0 days 03:00:00
1854,44302,10,2024-01-03 20:05:00,0.0,0.0,311.4,2024-01-03 20:00:00,0 days 03:00:00
1855,44313,6,2024-01-03 23:05:00,0.0,0.0,350.1,2024-01-03 23:00:00,0 days 03:00:00
1856,44314,7,2024-01-03 23:05:00,0.0,0.0,354.5,2024-01-03 23:00:00,0 days 03:00:00
1857,44315,8,2024-01-03 23:05:00,0.0,0.0,332.1,2024-01-03 23:00:00,0 days 03:00:00
1858,44316,9,2024-01-03 23:05:00,0.0,0.0,456.9,2024-01-03 23:00:00,0 days 03:00:00
1859,44317,10,2024-01-03 23:05:00,0.0,0.0,311.4,2024-01-03 23:00:00,0 days 03:00:00
1860,44328,6,2024-01-04 02:05:00,0.0,0.0,0.0,2024-01-04 02:00:00,0 days 03:00:00
1861,44329,7,2024-01-04 02:05:00,0.0,0.0,0.0,2024-01-04 02:00:00,0 days 03:00:00
1862,44330,8,2024-01-04 02:05:00,0.0,0.0,0.0,2024-01-04 02:00:00,0 days 03:00:00
1863,44331,9,2024-01-04 02:05:00,0.0,0.0,0.0,2024-01-04 02:00:00,0 days 03:00:00
1864,44332,10,2024-01-04 02:05:00,0.0,0.0,0.0,2024-01-04 02:00:00,0 days 03:00:00
1865,44343,6,2024-01-04 05:05:00,0.0,0.0,0.0,2024-01-04 05:00:00,0 days 03:00:00
1866,44344,7,2024-01-04 05:05:00,0.0,0.0,0.0,2024-01-04 05:00:00,0 days 03:00:00
1867,44345,8,2024-01-04 05:05:00,0.0,0.0,0.0,2024-01-04 05:00:00,0 days 03:00:00
1868,44346,9,2024-01-04 05:05:00,0.0,0.0,0.0,2024-01-04 05:00:00,0 days 03:00:00
1869,44347,10,2024-01-04 05:05:00,0.0,0.0,0.0,2024-01-04 05:00:00,0 days 03:00:00
1870,44358,6,2024-01-04 08:05:00,11.78,12.14,5.1,2024-01-04 08:00:00,0 days 03:00:00
1871,44359,7,2024-01-04 08:05:00,14.59,14.9,6.7,2024-01-04 08:00:00,0 days 03:00:00
1872,44360,8,2024-01-04 08:05:00,16.49,16.89,7.6,2024-01-04 08:00:00,0 days 03:00:00
1873,44361,9,2024-01-04 08:05:00,18.36,18.71,7.8,2024-01-04 08:00:00,0 days 03:00:00
1874,44362,10,2024-01-04 08:05:00,8.36,8.67,4.1,2024-01-04 08:00:00,0 days 03:00:00
1875,44373,6,2024-01-04 11:05:00,62.84,63.73,136.6,2024-01-04 11:00:00,0 days 03:00:00
1876,44374,7,2024-01-04 11:05:00,65.1,65.94,140.9,2024-01-04 11:00:00,0 days 03:00:00
1877,44375,8,2024-01-04 11:05:00,64.74,65.58,144.1,2024-01-04 11:00:00,0 days 03:00:00
1878,44376,9,2024-01-04 11:05:00,83.9,84.98,189.6,2024-01-04 11:00:00,0 days 03:00:00
1879,44377,10,2024-01-04 11:05:00,53.31,53.99,106.8,2024-01-04 11:00:00,0 days 03:00:00
1880,44388,6,2024-01-04 14:05:01,54.89,55.61,327.4,2024-01-04 14:00:00,0 days 03:00:00
1881,44389,7,2024-01-04 14:05:01,55.14,55.86,337.0,2024-01-04 14:00:00,0 days 03:00:00
1882,44390,8,2024-01-04 14:05:01,51.62,52.27,338.6,2024-01-04 14:00:00,0 days 03:00:00
1883,44391,9,2024-01-04 14:05:01,68.16,69.1,435.8,2024-01-04 14:00:00,0 days 03:00:00
1884,44392,10,2024-01-04 14:05:01,49.86,50.51,273.4,2024-01-04 14:00:00,0 days 03:00:00
1885,44403,6,2024-01-04 17:05:00,1.76,2.11,407.5,2024-01-04 17:00:00,0 days 03:00:00
1886,44404,7,2024-01-04 17:05:00,1.93,2.18,415.1,2024-01-04 17:00:00,0 days 03:00:00
1887,44405,8,2024-01-04 17:05:00,1.68,2.0,393.7,2024-01-04 17:00:00,0 days 03:00:00
1888,44406,9,2024-01-04 17:05:00,2.01,2.36,531.3,2024-01-04 17:00:00,0 days 03:00:00
1889,44407,10,2024-01-04 17:05:00,1.88,2.22,349.4,2024-01-04 17:00:00,0 days 03:00:00
1890,44418,6,2024-01-04 20:05:00,0.0,0.0,407.8,2024-01-04 20:00:00,0 days 03:00:00
1891,44419,7,2024-01-04 20:05:00,0.0,0.0,415.4,2024-01-04 20:00:00,0 days 03:00:00
1892,44420,8,2024-01-04 20:05:00,0.0,0.0,394.0,2024-01-04 20:00:00,0 days 03:00:00
1893,44421,9,2024-01-04 20:05:00,0.0,0.0,531.6,2024-01-04 20:00:00,0 days 03:00:00
1894,44422,10,2024-01-04 20:05:00,0.0,0.0,349.7,2024-01-04 20:00:00,0 days 03:00:00
1895,44433,6,2024-01-04 23:05:00,0.0,0.0,407.8,2024-01-04 23:00:00,0 days 03:00:00
1896,44434,7,2024-01-04 23:05:00,0.0,0.0,415.4,2024-01-04 23:00:00,0 days 03:00:00
1897,44435,8,2024-01-04 23:05:00,0.0,0.0,394.0,2024-01-04 23:00:00,0 days 03:00:00
1898,44436,9,2024-01-04 23:05:00,0.0,0.0,531.6,2024-01-04 23:00:00,0 days 03:00:00
1899,44437,10,2024-01-04 23:05:00,0.0,0.0,349.7,2024-01-04 23:00:00,0 days 03:00:00
1900,44448,6,2024-01-05 02:05:00,0.0,0.0,0.0,2024-01-05 02:00:00,0 days 03:00:00
1901,44449,7,2024-01-05 02:05:00,0.0,0.0,0.0,2024-01-05 02:00:00,0 days 03:00:00
1902,44450,8,2024-01-05 02:05:00,0.0,0.0,0.0,2024-01-05 02:00:00,0 days 03:00:00
1903,44451,9,2024-01-05 02:05:00,0.0,0.0,0.0,2024-01-05 02:00:00,0 days 03:00:00
1904,44452,10,2024-01-05 02:05:00,0.0,0.0,0.0,2024-01-05 02:00:00,0 days 03:00:00
1905,44463,6,2024-01-05 05:05:00,0.0,0.0,0.0,2024-01-05 05:00:00,0 days 03:00:00
1906,44464,7,2024-01-05 05:05:00,0.0,0.0,0.0,2024-01-05 05:00:00,0 days 03:00:00
1907,44465,8,2024-01-05 05:05:00,0.0,0.0,0.0,2024-01-05 05:00:00,0 days 03:00:00
1908,44466,9,2024-01-05 05:05:00,0.0,0.0,0.0,2024-01-05 05:00:00,0 days 03:00:00
1909,44467,10,2024-01-05 05:05:00,0.0,0.0,0.0,2024-01-05 05:00:00,0 days 03:00:00
1910,44478,6,2024-01-05 08:05:00,10.27,10.53,4.4,2024-01-05 08:00:00,0 days 03:00:00
1911,44479,7,2024-01-05 08:05:00,10.72,11.02,4.6,2024-01-05 08:00:00,0 days 03:00:00
1912,44480,8,2024-01-05 08:05:00,9.9,10.15,4.4,2024-01-05 08:00:00,0 days 03:00:00
1913,44481,9,2024-01-05 08:05:00,13.72,14.03,5.5,2024-01-05 08:00:00,0 days 03:00:00
1914,44482,10,2024-01-05 08:05:00,9.72,10.06,4.3,2024-01-05 08:00:00,0 days 03:00:00
1915,44493,6,2024-01-05 11:05:00,45.2,45.98,105.6,2024-01-05 11:00:00,0 days 03:00:00
1916,44494,7,2024-01-05 11:05:00,47.72,48.31,108.8,2024-01-05 11:00:00,0 days 03:00:00
1917,44495,8,2024-01-05 11:05:00,47.01,47.6,108.1,2024-01-05 11:00:00,0 days 03:00:00
1918,44496,9,2024-01-05 11:05:00,47.99,48.58,143.0,2024-01-05 11:00:00,0 days 03:00:00
1919,44497,10,2024-01-05 11:05:00,41.14,41.68,88.0,2024-01-05 11:00:00,0 days 03:00:00
1920,44508,6,2024-01-05 14:05:00,28.81,29.21,196.7,2024-01-05 14:00:00,0 days 03:00:00
1921,44509,7,2024-01-05 14:05:00,28.53,28.92,200.5,2024-01-05 14:00:00,0 days 03:00:00
1922,44510,8,2024-01-05 14:05:00,30.43,30.87,199.0,2024-01-05 14:00:00,0 days 03:00:00
1923,44511,9,2024-01-05 14:05:00,37.83,38.31,253.2,2024-01-05 14:00:00,0 days 03:00:00
1924,44512,10,2024-01-05 14:05:00,34.47,34.91,173.5,2024-01-05 14:00:00,0 days 03:00:00
1925,44523,6,2024-01-05 17:05:00,1.62,2.07,242.9,2024-01-05 17:00:00,0 days 03:00:00
1926,44524,7,2024-01-05 17:05:00,1.64,1.97,246.2,2024-01-05 17:00:00,0 days 03:00:00
1927,44525,8,2024-01-05 17:05:00,1.43,1.86,238.2,2024-01-05 17:00:00,0 days 03:00:00
1928,44526,9,2024-01-05 17:05:00,1.82,2.26,308.5,2024-01-05 17:00:00,0 days 03:00:00
1929,44527,10,2024-01-05 17:05:00,1.77,2.14,221.2,2024-01-05 17:00:00,0 days 03:00:00
1930,44538,6,2024-01-05 20:05:00,0.0,0.0,243.1,2024-01-05 20:00:00,0 days 03:00:00
1931,44539,7,2024-01-05 20:05:00,0.0,0.0,246.4,2024-01-05 20:00:00,0 days 03:00:00
1932,44540,8,2024-01-05 20:05:00,0.0,0.0,238.4,2024-01-05 20:00:00,0 days 03:00:00
1933,44541,9,2024-01-05 20:05:00,0.0,0.0,308.8,2024-01-05 20:00:00,0 days 03:00:00
1934,44542,10,2024-01-05 20:05:00,0.0,0.0,221.5,2024-01-05 20:00:00,0 days 03:00:00
1935,44553,6,2024-01-05 23:05:00,0.0,0.0,243.1,2024-01-05 23:00:00,0 days 03:00:00
1936,44554,7,2024-01-05 23:05:00,0.0,0.0,246.4,2024-01-05 23:00:00,0 days 03:00:00
1937,44555,8,2024-01-05 23:05:00,0.0,0.0,238.4,2024-01-05 23:00:00,0 days 03:00:00
1938,44556,9,2024-01-05 23:05:00,0.0,0.0,308.8,2024-01-05 23:00:00,0 days 03:00:00
1939,44557,10,2024-01-05 23:05:00,0.0,0.0,221.5,2024-01-05 23:00:00,0 days 03:00:00
1940,44568,6,2024-01-06 02:05:00,0.0,0.0,0.0,2024-01-06 02:00:00,0 days 03:00:00
1941,44569,7,2024-01-06 02:05:00,0.0,0.0,0.0,2024-01-06 02:00:00,0 days 03:00:00
1942,44570,8,2024-01-06 02:05:00,0.0,0.0,0.0,2024-01-06 02:00:00,0 days 03:00:00
1943,44571,9,2024-01-06 02:05:00,0.0,0.0,0.0,2024-01-06 02:00:00,0 days 03:00:00
1944,44572,10,2024-01-06 02:05:00,0.0,0.0,0.0,2024-01-06 02:00:00,0 days 03:00:00
1945,44583,6,2024-01-06 05:05:00,0.0,0.0,0.0,2024-01-06 05:00:00,0 days 03:00:00
1946,44584,7,2024-01-06 05:05:00,0.0,0.0,0.0,2024-01-06 05:00:00,0 days 03:00:00
1947,44585,8,2024-01-06 05:05:00,0.0,0.0,0.0,2024-01-06 05:00:00,0 days 03:00:00
1948,44586,9,2024-01-06 05:05:00,0.0,0.0,0.0,2024-01-06 05:00:00,0 days 03:00:00
1949,44587,10,2024-01-06 05:05:00,0.0,0.0,0.0,2024-01-06 05:00:00,0 days 03:00:00
1950,44598,6,2024-01-06 08:05:00,10.04,10.37,3.6,2024-01-06 08:00:00,0 days 03:00:00
1951,44599,7,2024-01-06 08:05:00,9.87,10.13,3.4,2024-01-06 08:00:00,0 days 03:00:00
1952,44600,8,2024-01-06 08:05:00,10.81,11.05,3.7,2024-01-06 08:00:00,0 days 03:00:00
1953,44601,9,2024-01-06 08:05:00,13.01,13.28,4.1,2024-01-06 08:00:00,0 days 03:00:00
1954,44602,10,2024-01-06 08:05:00,8.82,9.07,3.3,2024-01-06 08:00:00,0 days 03:00:00
1955,44613,6,2024-01-06 11:05:00,22.07,22.44,59.9,2024-01-06 11:00:00,0 days 03:00:00
1956,44614,7,2024-01-06 11:05:00,21.72,22.07,62.1,2024-01-06 11:00:00,0 days 03:00:00
1957,44615,8,2024-01-06 11:05:00,20.5,20.8,63.2,2024-01-06 11:00:00,0 days 03:00:00
1958,44616,9,2024-01-06 11:05:00,24.31,24.67,77.0,2024-01-06 11:00:00,0 days 03:00:00
1959,44617,10,2024-01-06 11:05:00,20.46,20.77,57.5,2024-01-06 11:00:00,0 days 03:00:00
1960,44628,6,2024-01-06 14:05:00,35.72,36.17,175.3,2024-01-06 14:00:00,0 days 03:00:00
1961,44629,7,2024-01-06 14:05:00,38.35,39.05,178.6,2024-01-06 14:00:00,0 days 03:00:00
1962,44630,8,2024-01-06 14:05:00,31.92,32.36,177.2,2024-01-06 14:00:00,0 days 03:00:00
1963,44631,9,2024-01-06 14:05:00,60.05,61.03,219.1,2024-01-06 14:00:00,0 days 03:00:00
1964,44632,10,2024-01-06 14:05:00,24.08,24.41,164.5,2024-01-06 14:00:00,0 days 03:00:00
1965,44643,6,2024-01-06 17:05:00,1.54,2.09,239.8,2024-01-06 17:00:00,0 days 03:00:00
1966,44644,7,2024-01-06 17:05:00,1.57,1.86,243.3,2024-01-06 17:00:00,0 days 03:00:00
1967,44645,8,2024-01-06 17:05:00,1.47,1.91,228.2,2024-01-06 17:00:00,0 days 03:00:00
1968,44646,9,2024-01-06 17:05:00,2.07,2.52,295.4,2024-01-06 17:00:00,0 days 03:00:00
1969,44647,10,2024-01-06 17:05:00,1.7,2.19,226.9,2024-01-06 17:00:00,0 days 03:00:00
1970,44658,6,2024-01-06 20:05:00,0.0,0.0,239.9,2024-01-06 20:00:00,0 days 03:00:00
1971,44659,7,2024-01-06 20:05:00,0.0,0.0,243.5,2024-01-06 20:00:00,0 days 03:00:00
1972,44660,8,2024-01-06 20:05:00,0.0,0.0,228.4,2024-01-06 20:00:00,0 days 03:00:00
1973,44661,9,2024-01-06 20:05:00,0.0,0.0,295.7,2024-01-06 20:00:00,0 days 03:00:00
1974,44662,10,2024-01-06 20:05:00,0.0,0.0,227.1,2024-01-06 20:00:00,0 days 03:00:00
1975,44673,6,2024-01-06 23:05:00,0.0,0.0,239.9,2024-01-06 23:00:00,0 days 03:00:00
1976,44674,7,2024-01-06 23:05:00,0.0,0.0,243.5,2024-01-06 23:00:00,0 days 03:00:00
1977,44675,8,2024-01-06 23:05:00,0.0,0.0,228.4,2024-01-06 23:00:00,0 days 03:00:00
1978,44676,9,2024-01-06 23:05:00,0.0,0.0,295.7,2024-01-06 23:00:00,0 days 03:00:00
1979,44677,10,2024-01-06 23:05:00,0.0,0.0,227.1,2024-01-06 23:00:00,0 days 03:00:00
1980,44688,6,2024-01-07 02:05:00,0.0,0.0,0.0,2024-01-07 02:00:00,0 days 03:00:00
1981,44689,7,2024-01-07 02:05:00,0.0,0.0,0.0,2024-01-07 02:00:00,0 days 03:00:00
1982,44690,8,2024-01-07 02:05:00,0.0,0.0,0.0,2024-01-07 02:00:00,0 days 03:00:00
1983,44691,9,2024-01-07 02:05:00,0.0,0.0,0.0,2024-01-07 02:00:00,0 days 03:00:00
1984,44692,10,2024-01-07 02:05:00,0.0,0.0,0.0,2024-01-07 02:00:00,0 days 03:00:00
1985,44703,6,2024-01-07 05:05:00,0.0,0.0,0.0,2024-01-07 05:00:00,0 days 03:00:00
1986,44704,7,2024-01-07 05:05:00,0.0,0.0,0.0,2024-01-07 05:00:00,0 days 03:00:00
1987,44705,8,2024-01-07 05:05:00,0.0,0.0,0.0,2024-01-07 05:00:00,0 days 03:00:00
1988,44706,9,2024-01-07 05:05:00,0.0,0.0,0.0,2024-01-07 05:00:00,0 days 03:00:00
1989,44707,10,2024-01-07 05:05:00,0.0,0.0,0.0,2024-01-07 05:00:00,0 days 03:00:00
1990,44718,6,2024-01-07 08:05:00,10.0,10.32,4.5,2024-01-07 08:00:00,0 days 03:00:00
1991,44719,7,2024-01-07 08:05:00,10.32,10.57,4.4,2024-01-07 08:00:00,0 days 03:00:00
1992,44720,8,2024-01-07 08:05:00,10.38,10.63,4.4,2024-01-07 08:00:00,0 days 03:00:00
1993,44721,9,2024-01-07 08:05:00,12.82,13.11,5.7,2024-01-07 08:00:00,0 days 03:00:00
1994,44722,10,2024-01-07 08:05:00,8.89,9.16,4.0,2024-01-07 08:00:00,0 days 03:00:00
1995,44733,6,2024-01-07 11:05:00,52.16,52.83,99.8,2024-01-07 11:00:00,0 days 03:00:00
1996,44734,7,2024-01-07 11:05:00,51.48,52.19,100.8,2024-01-07 11:00:00,0 days 03:00:00
1997,44735,8,2024-01-07 11:05:00,51.75,52.46,100.3,2024-01-07 11:00:00,0 days 03:00:00
1998,44736,9,2024-01-07 11:05:00,65.68,66.54,121.4,2024-01-07 11:00:00,0 days 03:00:00
1999,44737,10,2024-01-07 11:05:00,44.97,45.55,86.9,2024-01-07 11:00:00,0 days 03:00:00
2000,44748,6,2024-01-07 14:05:00,39.49,40.04,245.5,2024-01-07 14:00:00,0 days 03:00:00
2001,44749,7,2024-01-07 14:05:00,39.89,40.46,250.2,2024-01-07 14:00:00,0 days 03:00:00
2002,44750,8,2024-01-07 14:05:00,36.9,37.52,246.9,2024-01-07 14:00:00,0 days 03:00:00
