,id,device_id,active_power,direct_power,charge_capacity,date_time,T,Po,U,DD,Ff,WW,VV,Td,RRR
1606,43619,7,1.52,1.91,342.9,2023-12-28 17:00:00,14.7,765.7,81.0,从东方吹来的风,2.0,霾 ,7.0,11.5,无降水
1607,43620,8,1.61,1.98,319.4,2023-12-28 17:00:00,14.7,765.7,81.0,从东方吹来的风,2.0,霾 ,7.0,11.5,无降水
1608,43621,9,1.97,2.4,415.0,2023-12-28 17:00:00,14.7,765.7,81.0,从东方吹来的风,2.0,霾 ,7.0,11.5,无降水
1609,43622,10,1.62,2.11,300.6,2023-12-28 17:00:00,14.7,765.7,81.0,从东方吹来的风,2.0,霾 ,7.0,11.5,无降水
1610,43628,6,0.0,0.0,342.2,2023-12-28 20:00:00,13.2,767.5,86.0,从东方吹来的风,2.0,霾 ,5.0,10.9,无降水
1611,43629,7,0.0,0.0,343.2,2023-12-28 20:00:00,13.2,767.5,86.0,从东方吹来的风,2.0,霾 ,5.0,10.9,无降水
1612,43630,8,0.0,0.0,319.7,2023-12-28 20:00:00,13.2,767.5,86.0,从东方吹来的风,2.0,霾 ,5.0,10.9,无降水
1613,43631,9,0.0,0.0,415.2,2023-12-28 20:00:00,13.2,767.5,86.0,从东方吹来的风,2.0,霾 ,5.0,10.9,无降水
1614,43632,10,0.0,0.0,300.8,2023-12-28 20:00:00,13.2,767.5,86.0,从东方吹来的风,2.0,霾 ,5.0,10.9,无降水
1615,-1,6,0.0,0.0,342.2,2023-12-28 23:00:00,11.9,767.3,90.0,从西方吹来的风,1.0,霾 ,4.0,10.3,无降水
1616,-1,7,0.0,0.0,343.2,2023-12-28 23:00:00,11.9,767.3,90.0,从西方吹来的风,1.0,霾 ,4.0,10.3,无降水
1617,-1,8,0.0,0.0,319.7,2023-12-28 23:00:00,11.9,767.3,90.0,从西方吹来的风,1.0,霾 ,4.0,10.3,无降水
1618,-1,9,0.0,0.0,415.2,2023-12-28 23:00:00,11.9,767.3,90.0,从西方吹来的风,1.0,霾 ,4.0,10.3,无降水
1619,-1,10,0.0,0.0,300.8,2023-12-28 23:00:00,11.9,767.3,90.0,从西方吹来的风,1.0,霾 ,4.0,10.3,无降水
1620,43643,6,0.0,0.0,0.0,2023-12-29 02:00:00,12.6,767.1,88.0,从北方吹来的风,0.0,霾 ,3.6,10.7,无降水
1621,43644,7,0.0,0.0,0.0,2023-12-29 02:00:00,12.6,767.1,88.0,从北方吹来的风,0.0,霾 ,3.6,10.7,无降水
1622,43645,8,0.0,0.0,0.0,2023-12-29 02:00:00,12.6,767.1,88.0,从北方吹来的风,0.0,霾 ,3.6,10.7,无降水
1623,43646,9,0.0,0.0,0.0,2023-12-29 02:00:00,12.6,767.1,88.0,从北方吹来的风,0.0,霾 ,3.6,10.7,无降水
1624,43647,10,0.0,0.0,0.0,2023-12-29 02:00:00,12.6,767.1,88.0,从北方吹来的风,0.0,霾 ,3.6,10.7,无降水
1625,-1,6,0.0,0.0,0.0,2023-12-29 05:00:00,12.3,766.4,86.0,从西南偏南方向吹来的风,1.0,霾 ,3.5,10.0,无降水
1626,-1,7,0.0,0.0,0.0,2023-12-29 05:00:00,12.3,766.4,86.0,从西南偏南方向吹来的风,1.0,霾 ,3.5,10.0,无降水
1627,-1,8,0.0,0.0,0.0,2023-12-29 05:00:00,12.3,766.4,86.0,从西南偏南方向吹来的风,1.0,霾 ,3.5,10.0,无降水
1628,-1,9,0.0,0.0,0.0,2023-12-29 05:00:00,12.3,766.4,86.0,从西南偏南方向吹来的风,1.0,霾 ,3.5,10.0,无降水
1629,-1,10,0.0,0.0,0.0,2023-12-29 05:00:00,12.3,766.4,86.0,从西南偏南方向吹来的风,1.0,霾 ,3.5,10.0,无降水
1630,43658,6,12.08,12.5,5.6,2023-12-29 08:00:00,10.9,767.2,94.0,从东北偏东方向吹来的风,1.0,霾 ,1.8,10.0,无降水
1631,43659,7,13.05,13.32,6.0,2023-12-29 08:00:00,10.9,767.2,94.0,从东北偏东方向吹来的风,1.0,霾 ,1.8,10.0,无降水
1632,43660,8,13.18,13.46,6.0,2023-12-29 08:00:00,10.9,767.2,94.0,从东北偏东方向吹来的风,1.0,霾 ,1.8,10.0,无降水
1633,43661,9,16.88,17.21,7.6,2023-12-29 08:00:00,10.9,767.2,94.0,从东北偏东方向吹来的风,1.0,霾 ,1.8,10.0,无降水
1634,43662,10,9.78,10.13,4.8,2023-12-29 08:00:00,10.9,767.2,94.0,从东北偏东方向吹来的风,1.0,霾 ,1.8,10.0,无降水
1635,-1,6,56.1,56.84,121.2,2023-12-29 11:00:00,15.0,766.9,70.0,从东南偏东方向吹来的风,1.0,霾 ,3.7,9.6,无降水
1636,-1,7,54.66,55.37,123.6,2023-12-29 11:00:00,15.0,766.9,70.0,从东南偏东方向吹来的风,1.0,霾 ,3.7,9.6,无降水
1637,-1,8,57.62,58.43,126.1,2023-12-29 11:00:00,15.0,766.9,70.0,从东南偏东方向吹来的风,1.0,霾 ,3.7,9.6,无降水
1638,-1,9,60.5,61.3,153.5,2023-12-29 11:00:00,15.0,766.9,70.0,从东南偏东方向吹来的风,1.0,霾 ,3.7,9.6,无降水
1639,-1,10,46.7,47.3,101.9,2023-12-29 11:00:00,15.0,766.9,70.0,从东南偏东方向吹来的风,1.0,霾 ,3.7,9.6,无降水
1640,43678,6,48.41,49.02,296.6,2023-12-29 14:00:00,16.7,764.5,64.0,从东南偏东方向吹来的风,2.0,霾 ,6.0,9.9,无降水
1641,43679,7,48.76,49.37,299.5,2023-12-29 14:00:00,16.7,764.5,64.0,从东南偏东方向吹来的风,2.0,霾 ,6.0,9.9,无降水
1642,43680,8,44.19,44.86,300.1,2023-12-29 14:00:00,16.7,764.5,64.0,从东南偏东方向吹来的风,2.0,霾 ,6.0,9.9,无降水
1643,43681,9,56.75,57.58,364.4,2023-12-29 14:00:00,16.7,764.5,64.0,从东南偏东方向吹来的风,2.0,霾 ,6.0,9.9,无降水
1644,43682,10,44.7,45.27,256.3,2023-12-29 14:00:00,16.7,764.5,64.0,从东南偏东方向吹来的风,2.0,霾 ,6.0,9.9,无降水
1645,43693,6,1.09,1.32,364.2,2023-12-29 17:00:00,13.0,764.2,75.0,从东方吹来的风,2.0,霾 ,5.0,8.7,无降水
1646,43694,7,1.14,1.5,367.6,2023-12-29 17:00:00,13.0,764.2,75.0,从东方吹来的风,2.0,霾 ,5.0,8.7,无降水
1647,43695,8,1.2,1.6,350.4,2023-12-29 17:00:00,13.0,764.2,75.0,从东方吹来的风,2.0,霾 ,5.0,8.7,无降水
1648,43696,9,1.53,1.94,441.0,2023-12-29 17:00:00,13.0,764.2,75.0,从东方吹来的风,2.0,霾 ,5.0,8.7,无降水
1649,43697,10,1.17,1.41,322.0,2023-12-29 17:00:00,13.0,764.2,75.0,从东方吹来的风,2.0,霾 ,5.0,8.7,无降水
1650,43708,6,0.0,0.0,364.3,2023-12-29 20:00:00,11.3,765.1,88.0,从南方吹来的风,1.0,霾 ,3.4,9.4,无降水
1651,43709,7,0.0,0.0,367.7,2023-12-29 20:00:00,11.3,765.1,88.0,从南方吹来的风,1.0,霾 ,3.4,9.4,无降水
1652,43710,8,0.0,0.0,350.5,2023-12-29 20:00:00,11.3,765.1,88.0,从南方吹来的风,1.0,霾 ,3.4,9.4,无降水
1653,43711,9,0.0,0.0,441.2,2023-12-29 20:00:00,11.3,765.1,88.0,从南方吹来的风,1.0,霾 ,3.4,9.4,无降水
1654,43712,10,0.0,0.0,322.1,2023-12-29 20:00:00,11.3,765.1,88.0,从南方吹来的风,1.0,霾 ,3.4,9.4,无降水
1655,43723,6,0.0,0.0,364.3,2023-12-29 23:00:00,10.0,764.6,94.0,从西方吹来的风,1.0,霾 ,1.9,9.1,无降水
1656,43724,7,0.0,0.0,367.7,2023-12-29 23:00:00,10.0,764.6,94.0,从西方吹来的风,1.0,霾 ,1.9,9.1,无降水
1657,43725,8,0.0,0.0,350.5,2023-12-29 23:00:00,10.0,764.6,94.0,从西方吹来的风,1.0,霾 ,1.9,9.1,无降水
1658,43726,9,0.0,0.0,441.2,2023-12-29 23:00:00,10.0,764.6,94.0,从西方吹来的风,1.0,霾 ,1.9,9.1,无降水
1659,43727,10,0.0,0.0,322.1,2023-12-29 23:00:00,10.0,764.6,94.0,从西方吹来的风,1.0,霾 ,1.9,9.1,无降水
1660,43738,6,0.0,0.0,0.0,2023-12-30 02:00:00,9.1,763.0,95.0,从西方吹来的风,2.0,薄雾 ,0.9,8.3,无降水
1661,43739,7,0.0,0.0,0.0,2023-12-30 02:00:00,9.1,763.0,95.0,从西方吹来的风,2.0,薄雾 ,0.9,8.3,无降水
1662,43740,8,0.0,0.0,0.0,2023-12-30 02:00:00,9.1,763.0,95.0,从西方吹来的风,2.0,薄雾 ,0.9,8.3,无降水
1663,43741,9,0.0,0.0,0.0,2023-12-30 02:00:00,9.1,763.0,95.0,从西方吹来的风,2.0,薄雾 ,0.9,8.3,无降水
1664,43742,10,0.0,0.0,0.0,2023-12-30 02:00:00,9.1,763.0,95.0,从西方吹来的风,2.0,薄雾 ,0.9,8.3,无降水
1665,43753,6,0.0,0.0,0.0,2023-12-30 05:00:00,9.0,761.5,95.0,从西方吹来的风,2.0,薄雾 ,1.2,8.2,无降水
1666,43754,7,0.0,0.0,0.0,2023-12-30 05:00:00,9.0,761.5,95.0,从西方吹来的风,2.0,薄雾 ,1.2,8.2,无降水
1667,43755,8,0.0,0.0,0.0,2023-12-30 05:00:00,9.0,761.5,95.0,从西方吹来的风,2.0,薄雾 ,1.2,8.2,无降水
1668,43756,9,0.0,0.0,0.0,2023-12-30 05:00:00,9.0,761.5,95.0,从西方吹来的风,2.0,薄雾 ,1.2,8.2,无降水
1669,43757,10,0.0,0.0,0.0,2023-12-30 05:00:00,9.0,761.5,95.0,从西方吹来的风,2.0,薄雾 ,1.2,8.2,无降水
1670,43768,6,12.37,12.63,5.8,2023-12-30 08:00:00,9.3,761.4,95.0,从西方吹来的风,3.0,薄雾 ,1.4,8.5,无降水
1671,43769,7,13.53,13.81,6.2,2023-12-30 08:00:00,9.3,761.4,95.0,从西方吹来的风,3.0,薄雾 ,1.4,8.5,无降水
1672,43770,8,15.93,16.23,7.5,2023-12-30 08:00:00,9.3,761.4,95.0,从西方吹来的风,3.0,薄雾 ,1.4,8.5,无降水
1673,43771,9,16.83,17.16,7.3,2023-12-30 08:00:00,9.3,761.4,95.0,从西方吹来的风,3.0,薄雾 ,1.4,8.5,无降水
1674,43772,10,9.43,9.69,4.7,2023-12-30 08:00:00,9.3,761.4,95.0,从西方吹来的风,3.0,薄雾 ,1.4,8.5,无降水
1675,43783,6,60.36,61.12,130.8,2023-12-30 11:00:00,15.5,760.9,68.0,从西南偏西方向吹来的风,2.0,霾 ,3.8,9.6,无降水
1676,43784,7,61.21,61.99,133.4,2023-12-30 11:00:00,15.5,760.9,68.0,从西南偏西方向吹来的风,2.0,霾 ,3.8,9.6,无降水
1677,43785,8,60.72,61.58,137.6,2023-12-30 11:00:00,15.5,760.9,68.0,从西南偏西方向吹来的风,2.0,霾 ,3.8,9.6,无降水
1678,43786,9,74.95,75.93,169.9,2023-12-30 11:00:00,15.5,760.9,68.0,从西南偏西方向吹来的风,2.0,霾 ,3.8,9.6,无降水
1679,43787,10,50.63,51.37,103.0,2023-12-30 11:00:00,15.5,760.9,68.0,从西南偏西方向吹来的风,2.0,霾 ,3.8,9.6,无降水
1680,43798,6,22.02,22.38,294.6,2023-12-30 14:00:00,17.4,758.5,56.0,从东方吹来的风,3.0,霾 ,4.9,8.5,无降水
1681,43799,7,25.79,26.14,300.9,2023-12-30 14:00:00,17.4,758.5,56.0,从东方吹来的风,3.0,霾 ,4.9,8.5,无降水
1682,43800,8,21.86,22.21,301.9,2023-12-30 14:00:00,17.4,758.5,56.0,从东方吹来的风,3.0,霾 ,4.9,8.5,无降水
1683,43801,9,28.13,28.5,370.5,2023-12-30 14:00:00,17.4,758.5,56.0,从东方吹来的风,3.0,霾 ,4.9,8.5,无降水
1684,43802,10,22.53,22.89,248.2,2023-12-30 14:00:00,17.4,758.5,56.0,从东方吹来的风,3.0,霾 ,4.9,8.5,无降水
1685,43813,6,0.88,1.33,349.7,2023-12-30 17:00:00,14.8,759.1,66.0,从东南偏东方向吹来的风,2.0,霾 ,5.0,8.5,无降水
1686,43814,7,1.11,1.42,355.1,2023-12-30 17:00:00,14.8,759.1,66.0,从东南偏东方向吹来的风,2.0,霾 ,5.0,8.5,无降水
1687,43815,8,0.84,1.27,348.9,2023-12-30 17:00:00,14.8,759.1,66.0,从东南偏东方向吹来的风,2.0,霾 ,5.0,8.5,无降水
1688,43816,9,1.4,1.83,431.8,2023-12-30 17:00:00,14.8,759.1,66.0,从东南偏东方向吹来的风,2.0,霾 ,5.0,8.5,无降水
1689,43817,10,1.12,1.42,301.2,2023-12-30 17:00:00,14.8,759.1,66.0,从东南偏东方向吹来的风,2.0,霾 ,5.0,8.5,无降水
1690,43828,6,0.0,0.0,349.8,2023-12-30 20:00:00,12.7,760.0,79.0,从西北偏西方向吹来的风,1.0,霾 ,3.4,9.2,无降水
1691,43829,7,0.0,0.0,355.2,2023-12-30 20:00:00,12.7,760.0,79.0,从西北偏西方向吹来的风,1.0,霾 ,3.4,9.2,无降水
1692,43830,8,0.0,0.0,349.0,2023-12-30 20:00:00,12.7,760.0,79.0,从西北偏西方向吹来的风,1.0,霾 ,3.4,9.2,无降水
1693,43831,9,0.0,0.0,432.0,2023-12-30 20:00:00,12.7,760.0,79.0,从西北偏西方向吹来的风,1.0,霾 ,3.4,9.2,无降水
1694,43832,10,0.0,0.0,301.4,2023-12-30 20:00:00,12.7,760.0,79.0,从西北偏西方向吹来的风,1.0,霾 ,3.4,9.2,无降水
1695,43843,6,0.0,0.0,349.8,2023-12-30 23:00:00,13.0,760.3,83.0,从西方吹来的风,1.0,霾 ,2.4,10.2,无降水
1696,43844,7,0.0,0.0,355.2,2023-12-30 23:00:00,13.0,760.3,83.0,从西方吹来的风,1.0,霾 ,2.4,10.2,无降水
1697,43845,8,0.0,0.0,349.0,2023-12-30 23:00:00,13.0,760.3,83.0,从西方吹来的风,1.0,霾 ,2.4,10.2,无降水
1698,43846,9,0.0,0.0,432.0,2023-12-30 23:00:00,13.0,760.3,83.0,从西方吹来的风,1.0,霾 ,2.4,10.2,无降水
1699,43847,10,0.0,0.0,301.4,2023-12-30 23:00:00,13.0,760.3,83.0,从西方吹来的风,1.0,霾 ,2.4,10.2,无降水
1700,43858,6,0.0,0.0,0.0,2023-12-31 02:00:00,12.6,760.4,85.0,从西方吹来的风,0.0,霾 ,1.7,10.1,无降水
1701,43859,7,0.0,0.0,0.0,2023-12-31 02:00:00,12.6,760.4,85.0,从西方吹来的风,0.0,霾 ,1.7,10.1,无降水
1702,43860,8,0.0,0.0,0.0,2023-12-31 02:00:00,12.6,760.4,85.0,从西方吹来的风,0.0,霾 ,1.7,10.1,无降水
1703,43861,9,0.0,0.0,0.0,2023-12-31 02:00:00,12.6,760.4,85.0,从西方吹来的风,0.0,霾 ,1.7,10.1,无降水
1704,43862,10,0.0,0.0,0.0,2023-12-31 02:00:00,12.6,760.4,85.0,从西方吹来的风,0.0,霾 ,1.7,10.1,无降水
1705,43873,6,0.0,0.0,0.0,2023-12-31 05:00:00,11.2,760.9,93.0,从西南偏西方向吹来的风,1.0,霾 ,1.2,10.1,无降水
1706,43874,7,0.0,0.0,0.0,2023-12-31 05:00:00,11.2,760.9,93.0,从西南偏西方向吹来的风,1.0,霾 ,1.2,10.1,无降水
1707,43875,8,0.0,0.0,0.0,2023-12-31 05:00:00,11.2,760.9,93.0,从西南偏西方向吹来的风,1.0,霾 ,1.2,10.1,无降水
1708,43876,9,0.0,0.0,0.0,2023-12-31 05:00:00,11.2,760.9,93.0,从西南偏西方向吹来的风,1.0,霾 ,1.2,10.1,无降水
1709,43877,10,0.0,0.0,0.0,2023-12-31 05:00:00,11.2,760.9,93.0,从西南偏西方向吹来的风,1.0,霾 ,1.2,10.1,无降水
1710,43888,6,11.48,11.82,5.4,2023-12-31 08:00:00,11.4,763.6,94.0,从西方吹来的风,1.0,薄雾 ,1.5,10.5,无降水
1711,43889,7,11.62,11.87,5.2,2023-12-31 08:00:00,11.4,763.6,94.0,从西方吹来的风,1.0,薄雾 ,1.5,10.5,无降水
1712,43890,8,12.86,13.14,5.8,2023-12-31 08:00:00,11.4,763.6,94.0,从西方吹来的风,1.0,薄雾 ,1.5,10.5,无降水
1713,43891,9,15.53,15.84,7.1,2023-12-31 08:00:00,11.4,763.6,94.0,从西方吹来的风,1.0,薄雾 ,1.5,10.5,无降水
1714,43892,10,9.39,9.62,4.7,2023-12-31 08:00:00,11.4,763.6,94.0,从西方吹来的风,1.0,薄雾 ,1.5,10.5,无降水
1715,43903,6,56.46,57.16,118.9,2023-12-31 11:00:00,16.6,764.2,68.0,从东南偏南方向吹来的风,1.0,霾 ,2.6,10.7,无降水
1716,43904,7,55.96,56.66,121.9,2023-12-31 11:00:00,16.6,764.2,68.0,从东南偏南方向吹来的风,1.0,霾 ,2.6,10.7,无降水
1717,43905,8,55.84,56.53,121.3,2023-12-31 11:00:00,16.6,764.2,68.0,从东南偏南方向吹来的风,1.0,霾 ,2.6,10.7,无降水
1718,43906,9,68.9,69.78,155.2,2023-12-31 11:00:00,16.6,764.2,68.0,从东南偏南方向吹来的风,1.0,霾 ,2.6,10.7,无降水
1719,43907,10,47.76,48.35,96.7,2023-12-31 11:00:00,16.6,764.2,68.0,从东南偏南方向吹来的风,1.0,霾 ,2.6,10.7,无降水
1720,43918,6,42.4,43.07,281.8,2023-12-31 14:00:00,16.2,763.0,66.0,从东南偏东方向吹来的风,3.0,霾 ,2.7,9.8,无降水
1721,43919,7,42.41,42.96,285.6,2023-12-31 14:00:00,16.2,763.0,66.0,从东南偏东方向吹来的风,3.0,霾 ,2.7,9.8,无降水
1722,43920,8,39.86,40.39,284.0,2023-12-31 14:00:00,16.2,763.0,66.0,从东南偏东方向吹来的风,3.0,霾 ,2.7,9.8,无降水
1723,43921,9,49.2,49.82,346.0,2023-12-31 14:00:00,16.2,763.0,66.0,从东南偏东方向吹来的风,3.0,霾 ,2.7,9.8,无降水
1724,43922,10,39.62,40.14,242.4,2023-12-31 14:00:00,16.2,763.0,66.0,从东南偏东方向吹来的风,3.0,霾 ,2.7,9.8,无降水
1725,43933,6,1.26,1.93,344.6,2023-12-31 17:00:00,13.0,764.6,52.0,从东方吹来的风,3.0,霾 ,6.0,3.4,无降水
1726,43934,7,1.22,1.6,349.1,2023-12-31 17:00:00,13.0,764.6,52.0,从东方吹来的风,3.0,霾 ,6.0,3.4,无降水
1727,43935,8,1.33,1.76,337.8,2023-12-31 17:00:00,13.0,764.6,52.0,从东方吹来的风,3.0,霾 ,6.0,3.4,无降水
1728,43936,9,1.35,1.72,417.7,2023-12-31 17:00:00,13.0,764.6,52.0,从东方吹来的风,3.0,霾 ,6.0,3.4,无降水
1729,43937,10,1.55,2.05,303.6,2023-12-31 17:00:00,13.0,764.6,52.0,从东方吹来的风,3.0,霾 ,6.0,3.4,无降水
1730,43948,6,0.0,0.0,344.7,2023-12-31 20:00:00,10.9,766.4,67.0,从东方吹来的风,3.0,霾 ,3.7,5.0,无降水
1731,43949,7,0.0,0.0,349.2,2023-12-31 20:00:00,10.9,766.4,67.0,从东方吹来的风,3.0,霾 ,3.7,5.0,无降水
1732,43950,8,0.0,0.0,337.9,2023-12-31 20:00:00,10.9,766.4,67.0,从东方吹来的风,3.0,霾 ,3.7,5.0,无降水
1733,43951,9,0.0,0.0,417.8,2023-12-31 20:00:00,10.9,766.4,67.0,从东方吹来的风,3.0,霾 ,3.7,5.0,无降水
1734,43952,10,0.0,0.0,303.8,2023-12-31 20:00:00,10.9,766.4,67.0,从东方吹来的风,3.0,霾 ,3.7,5.0,无降水
1735,43963,6,0.0,0.0,344.7,2023-12-31 23:00:00,10.5,767.4,64.0,从东北方吹来的风,2.0,霾 ,2.7,3.8,无降水
1736,43964,7,0.0,0.0,349.2,2023-12-31 23:00:00,10.5,767.4,64.0,从东北方吹来的风,2.0,霾 ,2.7,3.8,无降水
1737,43965,8,0.0,0.0,337.9,2023-12-31 23:00:00,10.5,767.4,64.0,从东北方吹来的风,2.0,霾 ,2.7,3.8,无降水
1738,43966,9,0.0,0.0,417.8,2023-12-31 23:00:00,10.5,767.4,64.0,从东北方吹来的风,2.0,霾 ,2.7,3.8,无降水
1739,43967,10,0.0,0.0,303.8,2023-12-31 23:00:00,10.5,767.4,64.0,从东北方吹来的风,2.0,霾 ,2.7,3.8,无降水
1740,43978,6,0.0,0.0,0.0,2024-01-01 02:00:00,8.7,766.8,64.0,从东方吹来的风,2.0,霾 ,2.3,2.3,无降水
1741,43979,7,0.0,0.0,0.0,2024-01-01 02:00:00,8.7,766.8,64.0,从东方吹来的风,2.0,霾 ,2.3,2.3,无降水
1742,43980,8,0.0,0.0,0.0,2024-01-01 02:00:00,8.7,766.8,64.0,从东方吹来的风,2.0,霾 ,2.3,2.3,无降水
1743,43981,9,0.0,0.0,0.0,2024-01-01 02:00:00,8.7,766.8,64.0,从东方吹来的风,2.0,霾 ,2.3,2.3,无降水
1744,43982,10,0.0,0.0,0.0,2024-01-01 02:00:00,8.7,766.8,64.0,从东方吹来的风,2.0,霾 ,2.3,2.3,无降水
1745,43993,6,0.0,0.0,0.0,2024-01-01 05:00:00,8.1,767.0,71.0,从东南偏东方向吹来的风,2.0,霾 ,1.8,3.0,无降水
1746,43994,7,0.0,0.0,0.0,2024-01-01 05:00:00,8.1,767.0,71.0,从东南偏东方向吹来的风,2.0,霾 ,1.8,3.0,无降水
1747,43995,8,0.0,0.0,0.0,2024-01-01 05:00:00,8.1,767.0,71.0,从东南偏东方向吹来的风,2.0,霾 ,1.8,3.0,无降水
1748,43996,9,0.0,0.0,0.0,2024-01-01 05:00:00,8.1,767.0,71.0,从东南偏东方向吹来的风,2.0,霾 ,1.8,3.0,无降水
1749,43997,10,0.0,0.0,0.0,2024-01-01 05:00:00,8.1,767.0,71.0,从东南偏东方向吹来的风,2.0,霾 ,1.8,3.0,无降水
1750,44008,6,8.7,9.21,4.6,2024-01-01 08:00:00,7.9,768.4,65.0,从东北偏东方向吹来的风,2.0,霾 ,2.1,1.7,无降水
1751,44009,7,8.94,9.32,4.8,2024-01-01 08:00:00,7.9,768.4,65.0,从东北偏东方向吹来的风,2.0,霾 ,2.1,1.7,无降水
1752,44010,8,8.64,8.99,4.6,2024-01-01 08:00:00,7.9,768.4,65.0,从东北偏东方向吹来的风,2.0,霾 ,2.1,1.7,无降水
1753,44011,9,9.41,9.65,5.1,2024-01-01 08:00:00,7.9,768.4,65.0,从东北偏东方向吹来的风,2.0,霾 ,2.1,1.7,无降水
1754,44012,10,8.7,9.01,4.5,2024-01-01 08:00:00,7.9,768.4,65.0,从东北偏东方向吹来的风,2.0,霾 ,2.1,1.7,无降水
1755,44023,6,55.85,56.56,98.3,2024-01-01 11:00:00,11.6,768.1,51.0,从东北方吹来的风,2.0,霾 ,5.0,1.8,无降水
1756,44024,7,57.24,58.19,97.6,2024-01-01 11:00:00,11.6,768.1,51.0,从东北方吹来的风,2.0,霾 ,5.0,1.8,无降水
1757,44025,8,59.69,60.48,98.2,2024-01-01 11:00:00,11.6,768.1,51.0,从东北方吹来的风,2.0,霾 ,5.0,1.8,无降水
1758,44026,9,57.12,58.16,117.9,2024-01-01 11:00:00,11.6,768.1,51.0,从东北方吹来的风,2.0,霾 ,5.0,1.8,无降水
1759,44027,10,48.83,49.46,88.9,2024-01-01 11:00:00,11.6,768.1,51.0,从东北方吹来的风,2.0,霾 ,5.0,1.8,无降水
1760,44038,6,49.59,50.22,276.6,2024-01-01 14:00:00,13.6,765.9,51.0,从东方吹来的风,2.0,霾 ,6.0,3.7,无降水
1761,44039,7,50.32,51.14,277.7,2024-01-01 14:00:00,13.6,765.9,51.0,从东方吹来的风,2.0,霾 ,6.0,3.7,无降水
1762,44040,8,45.81,46.38,276.8,2024-01-01 14:00:00,13.6,765.9,51.0,从东方吹来的风,2.0,霾 ,6.0,3.7,无降水
1763,44041,9,57.83,58.58,333.4,2024-01-01 14:00:00,13.6,765.9,51.0,从东方吹来的风,2.0,霾 ,6.0,3.7,无降水
1764,44042,10,46.49,47.09,244.7,2024-01-01 14:00:00,13.6,765.9,51.0,从东方吹来的风,2.0,霾 ,6.0,3.7,无降水
1765,44053,6,1.48,1.94,345.2,2024-01-01 17:00:00,10.4,765.6,71.0,从东南偏东方向吹来的风,1.0,霾 ,5.0,5.4,无降水
1766,44054,7,1.63,1.79,346.9,2024-01-01 17:00:00,10.4,765.6,71.0,从东南偏东方向吹来的风,1.0,霾 ,5.0,5.4,无降水
1767,44055,8,1.37,1.86,328.7,2024-01-01 17:00:00,10.4,765.6,71.0,从东南偏东方向吹来的风,1.0,霾 ,5.0,5.4,无降水
1768,44056,9,1.56,2.07,410.8,2024-01-01 17:00:00,10.4,765.6,71.0,从东南偏东方向吹来的风,1.0,霾 ,5.0,5.4,无降水
1769,44057,10,1.77,2.17,311.9,2024-01-01 17:00:00,10.4,765.6,71.0,从东南偏东方向吹来的风,1.0,霾 ,5.0,5.4,无降水
1770,44068,6,0.0,0.0,345.4,2024-01-01 20:00:00,8.9,766.3,79.0,从东北方吹来的风,2.0,霾 ,5.0,5.5,无降水
1771,44069,7,0.0,0.0,347.1,2024-01-01 20:00:00,8.9,766.3,79.0,从东北方吹来的风,2.0,霾 ,5.0,5.5,无降水
1772,44070,8,0.0,0.0,328.9,2024-01-01 20:00:00,8.9,766.3,79.0,从东北方吹来的风,2.0,霾 ,5.0,5.5,无降水
1773,44071,9,0.0,0.0,411.0,2024-01-01 20:00:00,8.9,766.3,79.0,从东北方吹来的风,2.0,霾 ,5.0,5.5,无降水
1774,44072,10,0.0,0.0,312.2,2024-01-01 20:00:00,8.9,766.3,79.0,从东北方吹来的风,2.0,霾 ,5.0,5.5,无降水
1775,44083,6,0.0,0.0,345.4,2024-01-01 23:00:00,7.6,766.3,83.0,从西方吹来的风,1.0,霾 ,4.1,4.9,无降水
1776,44084,7,0.0,0.0,347.1,2024-01-01 23:00:00,7.6,766.3,83.0,从西方吹来的风,1.0,霾 ,4.1,4.9,无降水
1777,44085,8,0.0,0.0,328.9,2024-01-01 23:00:00,7.6,766.3,83.0,从西方吹来的风,1.0,霾 ,4.1,4.9,无降水
1778,44086,9,0.0,0.0,411.0,2024-01-01 23:00:00,7.6,766.3,83.0,从西方吹来的风,1.0,霾 ,4.1,4.9,无降水
1779,44087,10,0.0,0.0,312.2,2024-01-01 23:00:00,7.6,766.3,83.0,从西方吹来的风,1.0,霾 ,4.1,4.9,无降水
1780,44098,6,0.0,0.0,0.0,2024-01-02 02:00:00,6.7,765.7,86.0,从西方吹来的风,2.0,霾 ,3.6,4.5,无降水
1781,44099,7,0.0,0.0,0.0,2024-01-02 02:00:00,6.7,765.7,86.0,从西方吹来的风,2.0,霾 ,3.6,4.5,无降水
1782,44100,8,0.0,0.0,0.0,2024-01-02 02:00:00,6.7,765.7,86.0,从西方吹来的风,2.0,霾 ,3.6,4.5,无降水
1783,44101,9,0.0,0.0,0.0,2024-01-02 02:00:00,6.7,765.7,86.0,从西方吹来的风,2.0,霾 ,3.6,4.5,无降水
1784,44102,10,0.0,0.0,0.0,2024-01-02 02:00:00,6.7,765.7,86.0,从西方吹来的风,2.0,霾 ,3.6,4.5,无降水
1785,44113,6,0.0,0.0,0.0,2024-01-02 05:00:00,5.7,764.7,90.0,从西方吹来的风,2.0,霾 ,3.4,4.2,无降水
