,id,device_id,active_power,direct_power,charge_capacity,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA,cc_diff,active_power_b,T_b,U_b,Ff_b,RRR_b,DD_WE_b,DD_NS_b,Po(p)_b,POA_b,hour
1779,45847,10,2.77,3.12,337.0,12.4,59.0,3.0,0.0,1,0,1015.03,77.4,77.1,48.5,13.4,53.0,2.0,0.0,1.0,-1.0,1014.64,814.66,17
1784,45862,10,0.0,0.0,337.6,10.1,70.0,1.0,0.0,1,1,1015.82,0.0,0.6,2.77,12.4,59.0,3.0,0.0,1.0,0.0,1015.03,77.4,20
1794,45922,10,8.04,8.36,2.9,8.6,75.0,2.0,0.0,-1,0,1013.31,322.92,2.9,0.0,7.5,80.0,2.0,0.0,-1.0,0.0,1012.52,0.0,8
1799,45937,10,38.82,39.33,79.0,14.6,58.0,2.0,0.0,-1,0,1012.12,907.48,76.1,8.04,8.6,75.0,2.0,0.0,-1.0,0.0,1013.31,322.92,11
1804,45952,10,26.91,27.27,223.3,19.6,57.0,1.0,0.0,1,0,1008.16,816.87,144.3,38.82,14.6,58.0,2.0,0.0,-1.0,0.0,1012.12,907.48,14
1809,45967,10,2.55,2.89,291.3,18.5,64.0,2.0,0.0,1,0,1007.76,80.98,68.0,26.91,19.6,57.0,1.0,0.0,1.0,0.0,1008.16,816.87,17
1814,45982,10,0.0,0.0,291.8,14.8,79.0,1.0,0.0,-1,0,1008.55,0.0,0.5,2.55,18.5,64.0,2.0,0.0,1.0,0.0,1007.76,80.98,20
1824,46042,10,8.07,8.31,3.7,12.7,88.0,3.0,0.0,-1,0,1007.5,322.71,3.7,0.0,12.1,91.0,2.0,0.0,-1.0,0.0,1006.7,0.0,8
1829,46057,10,48.84,49.45,99.2,20.5,59.0,1.0,0.0,1,0,1007.1,908.47,95.5,8.07,12.7,88.0,3.0,0.0,-1.0,0.0,1007.5,322.71,11
1834,46072,10,44.52,45.09,251.2,19.6,66.0,4.0,0.0,1,0,1004.59,819.1,152.0,48.84,20.5,59.0,1.0,0.0,1.0,0.0,1007.1,908.47,14
1839,46087,10,2.52,2.89,323.0,15.4,80.0,2.0,0.0,1,-1,1005.51,84.58,71.8,44.52,19.6,66.0,4.0,0.0,1.0,0.0,1004.59,819.1,17
1844,46102,10,0.0,0.0,323.4,13.8,86.0,2.0,0.0,1,0,1007.89,0.0,0.4,2.52,15.4,80.0,2.0,0.0,1.0,-1.0,1005.51,84.58,20
1854,46162,10,1.55,1.85,0.6,13.1,88.0,1.0,0.0,1,0,1008.82,322.61,0.6,0.0,13.0,85.0,1.0,0.0,-1.0,-1.0,1007.76,0.0,8
1859,46177,10,20.35,20.66,29.6,14.5,83.0,1.0,0.0,1,-1,1008.69,909.52,29.0,1.55,13.1,88.0,1.0,0.0,1.0,0.0,1008.82,322.61,11
1864,46192,10,10.78,11.02,87.3,15.5,80.0,2.0,0.0,1,-1,1005.78,821.34,57.7,20.35,14.5,83.0,1.0,0.0,1.0,-1.0,1008.69,909.52,14
1869,46207,10,0.22,0.65,104.8,14.9,84.0,0.0,0.0,0,0,1005.91,88.18,17.5,10.78,15.5,80.0,2.0,0.0,1.0,-1.0,1005.78,821.34,17
1874,46222,10,0.0,0.0,104.9,14.4,86.0,1.0,0.0,1,-1,1007.1,0.0,0.1,0.22,14.9,84.0,0.0,0.0,0.0,0.0,1005.91,88.18,20
1884,46282,10,1.05,1.45,0.8,13.3,96.0,1.0,0.1,1,0,1006.44,322.63,0.8,0.0,13.6,92.0,1.0,0.0,-1.0,1.0,1004.32,0.0,8
1889,46297,10,5.72,5.95,10.2,13.9,96.0,1.0,0.7,-1,-1,1007.1,910.63,9.4,1.05,13.3,96.0,1.0,0.1,1.0,0.0,1006.44,322.63,11
1894,46312,10,30.7,31.12,38.1,14.5,97.0,1.0,1.0,-1,-1,1005.12,823.6,27.9,5.72,13.9,96.0,1.0,0.7,-1.0,-1.0,1007.1,910.63,14
1899,46327,10,1.27,1.61,68.7,13.5,68.0,4.0,1.0,-1,1,1006.31,91.78,30.6,30.7,14.5,97.0,1.0,1.0,-1.0,-1.0,1005.12,823.6,17
1904,46342,10,0.0,0.0,68.9,12.3,63.0,3.0,1.0,0,1,1008.42,0.0,0.2,1.27,13.5,68.0,4.0,1.0,-1.0,1.0,1006.31,91.78,20
1914,46402,10,6.46,6.79,3.0,10.1,63.0,2.0,0.0,1,1,1013.05,322.75,3.0,0.0,9.6,66.0,3.0,0.0,-1.0,1.0,1011.46,0.0,8
1919,46417,10,56.38,57.13,87.7,13.7,51.0,4.0,0.0,1,1,1013.45,911.8,84.7,6.46,10.1,63.0,2.0,0.0,1.0,1.0,1013.05,322.75,11
1924,46432,10,31.71,32.15,237.4,12.2,62.0,2.0,0.0,1,-1,1011.86,825.87,149.7,56.38,13.7,51.0,4.0,0.0,1.0,1.0,1013.45,911.8,14
1929,46447,10,0.31,0.75,272.5,11.4,60.0,2.0,0.0,1,1,1013.45,95.38,35.1,31.71,12.2,62.0,2.0,0.0,1.0,-1.0,1011.86,825.87,17
1934,46462,10,0.0,0.0,272.6,10.3,59.0,3.0,0.0,1,1,1015.3,0.0,0.1,0.31,11.4,60.0,2.0,0.0,1.0,1.0,1013.45,95.38,20
1944,46522,10,2.7,3.1,0.4,5.0,81.0,3.0,0.4,-1,1,1018.34,322.99,0.4,0.0,7.1,65.0,2.0,0.1,-1.0,1.0,1016.88,0.0,8
1949,46537,10,4.61,5.12,19.6,3.1,82.0,4.0,1.0,-1,1,1019.92,913.03,19.2,2.7,5.0,81.0,3.0,0.4,-1.0,1.0,1018.34,322.99,11
1954,46552,10,7.0,7.41,41.6,1.9,91.0,2.0,3.0,-1,1,1018.07,828.15,22.0,4.61,3.1,82.0,4.0,1.0,-1.0,1.0,1019.92,913.03,14
1959,46567,10,0.06,0.45,52.1,0.6,89.0,2.0,5.0,-1,0,1019.79,98.96,10.5,7.0,1.9,91.0,2.0,3.0,-1.0,1.0,1018.07,828.15,17
1964,46582,10,0.0,0.0,52.1,-0.4,88.0,0.0,6.0,0,0,1021.77,0.0,0.0,0.06,0.6,89.0,2.0,5.0,-1.0,0.0,1019.79,98.96,20
1974,46642,10,0.0,0.06,0.0,-2.1,64.0,0.0,3.0,0,0,1022.96,323.33,0.0,0.0,-1.4,79.0,0.0,4.0,0.0,0.0,1021.77,0.0,8
1979,46657,10,0.77,1.11,0.9,0.7,51.0,4.0,1.0,-1,0,1022.57,914.31,0.9,0.0,-2.1,64.0,0.0,3.0,0.0,0.0,1022.96,323.33,11
1984,46672,10,1.4,1.71,4.4,3.8,42.0,3.0,0.1,-1,0,1019.53,830.43,3.5,0.77,0.7,51.0,4.0,1.0,-1.0,0.0,1022.57,914.31,14
1989,46687,10,0.0,0.15,6.8,3.3,45.0,3.0,0.0,-1,0,1020.19,102.53,2.4,1.4,3.8,42.0,3.0,0.1,-1.0,0.0,1019.53,830.43,17
1994,46702,10,0.0,0.0,6.8,0.5,53.0,3.0,0.0,-1,1,1021.77,0.0,0.0,0.0,3.3,45.0,3.0,0.0,-1.0,0.0,1020.19,102.53,20
2004,46762,10,0.0,0.14,0.0,0.6,55.0,1.0,0.0,1,1,1022.3,323.79,0.0,0.0,-1.5,71.0,1.0,0.0,-1.0,1.0,1021.11,0.0,8
2009,46777,10,3.39,3.76,5.1,5.0,35.0,1.0,0.0,1,1,1021.24,915.65,5.1,0.0,0.6,55.0,1.0,0.0,1.0,1.0,1022.3,323.79,11
2014,46792,10,19.67,20.08,30.1,8.2,33.0,2.0,0.0,1,-1,1018.6,832.72,25.0,3.39,5.0,35.0,1.0,0.0,1.0,1.0,1021.24,915.65,14
2019,46807,10,2.1,2.49,94.2,4.3,52.0,3.0,0.0,1,0,1018.6,106.07,64.1,19.67,8.2,33.0,2.0,0.0,1.0,-1.0,1018.6,832.72,17
2024,46822,10,0.0,0.0,94.6,3.8,58.0,1.0,0.0,1,1,1019.39,0.0,0.4,2.1,4.3,52.0,3.0,0.0,1.0,0.0,1018.6,106.07,20
2034,46882,10,8.38,8.69,3.4,3.9,48.0,1.0,0.0,0,1,1020.98,324.34,3.4,0.0,3.9,52.0,2.0,0.0,0.0,1.0,1018.6,0.0,8
2039,46897,10,43.92,44.66,107.9,8.4,34.0,2.0,0.0,1,1,1020.19,917.04,104.5,8.38,3.9,48.0,1.0,0.0,0.0,1.0,1020.98,324.34,11
2044,46912,10,33.48,34.08,232.2,8.7,45.0,2.0,0.0,1,-1,1017.68,835.01,124.3,43.92,8.4,34.0,2.0,0.0,1.0,1.0,1020.19,917.04,14
2049,46927,10,2.22,2.7,286.1,7.1,48.0,2.0,0.0,1,0,1017.81,109.59,53.9,33.48,8.7,45.0,2.0,0.0,1.0,-1.0,1017.68,835.01,17
2054,46942,10,0.0,0.0,286.6,6.4,53.0,0.0,0.0,1,0,1019.0,0.0,0.5,2.22,7.1,48.0,2.0,0.0,1.0,0.0,1017.81,109.59,20
2064,47002,10,8.19,8.46,3.7,3.8,68.0,1.0,0.0,-1,-1,1019.79,325.0,3.7,0.0,2.4,75.0,2.0,0.0,-1.0,-1.0,1018.6,0.0,8
2069,47017,10,57.57,58.47,71.9,7.6,52.0,1.0,0.0,-1,-1,1019.79,918.48,68.2,8.19,3.8,68.0,1.0,0.0,-1.0,-1.0,1019.79,325.0,11
2074,47032,10,25.2,25.58,148.2,9.4,46.0,2.0,0.0,1,0,1015.96,837.3,76.3,57.57,7.6,52.0,1.0,0.0,-1.0,-1.0,1019.79,918.48,14
2079,47047,10,2.34,2.7,181.2,7.7,51.0,2.0,0.0,1,0,1016.62,113.07,33.0,25.2,9.4,46.0,2.0,0.0,1.0,0.0,1015.96,837.3,17
2084,47062,10,0.0,0.0,181.7,7.2,56.0,2.0,0.0,1,0,1018.07,0.0,0.5,2.34,7.7,51.0,2.0,0.0,1.0,0.0,1016.62,113.07,20
2094,47122,10,4.26,4.59,1.9,6.0,65.0,2.0,0.2,1,0,1018.2,325.76,1.9,0.0,6.5,61.0,1.0,0.0,0.0,1.0,1016.75,0.0,8
2099,47137,10,32.33,32.77,60.2,8.8,54.0,1.0,0.3,1,1,1017.81,919.96,58.3,4.26,6.0,65.0,2.0,0.2,1.0,0.0,1018.2,325.76,11
2104,47152,10,27.95,28.35,178.2,11.0,48.0,1.0,0.3,1,-1,1014.64,839.58,118.0,32.33,8.8,54.0,1.0,0.3,1.0,1.0,1017.81,919.96,14
2109,47167,10,4.11,4.55,229.8,8.7,51.0,2.0,0.3,1,0,1015.03,116.52,51.6,27.95,11.0,48.0,1.0,0.3,1.0,-1.0,1014.64,839.58,17
2114,47182,10,0.0,0.0,230.5,7.8,59.0,2.0,,1,0,1016.75,0.0,0.7,4.11,8.7,51.0,2.0,0.3,1.0,0.0,1015.03,116.52,20
2124,47242,10,9.68,9.97,3.9,7.0,63.0,2.0,0.0,0,1,1018.73,326.62,3.9,0.0,5.7,79.0,1.0,0.0,-1.0,0.0,1017.01,0.0,8
2129,47257,10,51.4,52.18,97.8,11.7,32.0,2.0,0.0,0,1,1019.26,921.49,93.9,9.68,7.0,63.0,2.0,0.0,0.0,1.0,1018.73,326.62,11
2134,47272,10,44.98,45.59,261.4,11.7,36.0,3.0,0.0,1,0,1016.75,841.86,163.6,51.4,11.7,32.0,2.0,0.0,0.0,1.0,1019.26,921.49,14
2139,47287,10,5.26,5.57,347.6,9.2,53.0,3.0,0.0,1,0,1017.01,119.93,86.2,44.98,11.7,36.0,3.0,0.0,1.0,0.0,1016.75,841.86,17
2144,47302,10,0.0,0.0,349.1,8.2,55.0,2.0,0.0,1,1,1019.0,0.0,1.5,5.26,9.2,53.0,3.0,0.0,1.0,0.0,1017.01,119.93,20
2154,47362,10,2.61,2.95,1.3,8.0,60.0,2.0,0.0,-1,0,1017.01,327.57,1.3,0.0,7.8,62.0,1.0,0.0,-1.0,0.0,1016.22,0.0,8
2159,47377,10,12.19,12.5,21.4,10.1,56.0,1.0,0.0,-1,1,1016.35,923.07,20.1,2.61,8.0,60.0,2.0,0.0,-1.0,0.0,1017.01,327.57,11
2164,47392,10,10.91,11.21,42.8,8.1,82.0,1.0,0.2,-1,0,1014.24,844.13,21.4,12.19,10.1,56.0,1.0,0.0,-1.0,1.0,1016.35,923.07,14
2169,47407,10,0.72,1.17,58.6,8.0,89.0,1.0,0.3,-1,0,1013.58,123.3,15.8,10.91,8.1,82.0,1.0,0.2,-1.0,0.0,1014.24,844.13,17
2174,47422,10,0.0,0.0,58.8,7.9,94.0,2.0,0.3,-1,-1,1014.5,0.0,0.2,0.72,8.0,89.0,1.0,0.3,-1.0,0.0,1013.58,123.3,20
2184,47482,10,3.89,4.15,1.8,8.9,99.0,2.0,19.0,-1,-1,1011.46,328.62,1.8,0.0,8.5,99.0,2.0,12.0,-1.0,0.0,1010.27,0.0,8
2189,47497,10,33.47,33.93,71.3,12.8,90.0,2.0,18.0,-1,-1,1011.07,924.68,69.5,3.89,8.9,99.0,2.0,19.0,-1.0,-1.0,1011.46,328.62,11
2194,47512,10,33.76,34.22,214.2,16.5,77.0,1.0,15.0,1,-1,1008.16,846.39,142.9,33.47,12.8,90.0,2.0,18.0,-1.0,-1.0,1011.07,924.68,14
2199,47527,10,4.55,4.96,285.7,13.7,87.0,3.0,9.0,1,0,1008.29,126.62,71.5,33.76,16.5,77.0,1.0,15.0,1.0,-1.0,1008.16,846.39,17
2204,47542,10,0.0,0.0,286.9,11.9,94.0,2.0,,1,1,1009.88,0.0,1.2,4.55,13.7,87.0,3.0,9.0,1.0,0.0,1008.29,126.62,20
2214,47602,10,6.34,6.6,2.9,11.7,99.0,1.0,0.1,-1,0,1009.88,329.76,2.9,0.0,11.4,99.0,0.0,0.2,0.0,0.0,1008.69,0.0,8
2219,47617,10,38.48,38.98,51.7,16.7,84.0,1.0,0.1,-1,-1,1009.48,926.33,48.8,6.34,11.7,99.0,1.0,0.1,-1.0,0.0,1009.88,329.76,11
2224,47632,10,54.09,54.77,214.3,19.5,72.0,3.0,0.0,1,0,1005.78,848.63,162.6,38.48,16.7,84.0,1.0,0.1,-1.0,-1.0,1009.48,926.33,14
2229,47647,10,1.21,1.44,292.9,15.8,86.0,3.0,0.0,1,1,1005.51,129.9,78.6,54.09,19.5,72.0,3.0,0.0,1.0,0.0,1005.78,848.63,17
2234,47662,10,0.0,0.0,293.1,14.8,97.0,1.0,0.0,1,0,1007.1,0.0,0.2,1.21,15.8,86.0,3.0,0.0,1.0,1.0,1005.51,129.9,20
2244,47722,10,4.15,4.42,3.1,14.8,100.0,1.0,0.0,-1,-1,1005.78,330.98,3.1,0.0,14.6,99.0,1.0,0.0,-1.0,-1.0,1005.12,0.0,8
2249,47737,10,48.91,49.53,73.6,19.4,80.0,2.0,0.0,1,-1,1005.51,928.02,70.5,4.15,14.8,100.0,1.0,0.0,-1.0,-1.0,1005.78,330.98,11
2254,47752,10,24.64,25.0,192.9,19.1,79.0,5.0,0.0,1,0,1003.79,850.86,119.3,48.91,19.4,80.0,2.0,0.0,1.0,-1.0,1005.51,928.02,14
2259,47767,10,0.29,0.72,210.4,14.3,93.0,3.0,0.0,1,0,1006.17,133.12,17.5,24.64,19.1,79.0,5.0,0.0,1.0,0.0,1003.79,850.86,17
2264,47782,10,0.0,0.0,210.5,12.0,97.0,3.0,,1,0,1008.03,0.0,0.1,0.29,14.3,93.0,3.0,0.0,1.0,0.0,1006.17,133.12,20
2274,47842,10,1.42,1.85,1.8,9.5,99.0,2.0,4.0,1,1,1011.46,332.29,1.8,0.0,9.5,98.0,1.0,4.0,1.0,-1.0,1009.48,0.0,8
2279,47857,10,13.68,13.97,20.7,9.6,98.0,1.0,4.0,1,-1,1012.12,929.74,18.9,1.42,9.5,99.0,2.0,4.0,1.0,1.0,1011.46,332.29,11
2284,47872,10,8.17,8.44,67.1,10.3,97.0,1.0,3.0,1,-1,1010.14,853.07,46.4,13.68,9.6,98.0,1.0,4.0,1.0,-1.0,1012.12,929.74,14
2289,47887,10,1.72,2.14,82.0,9.7,97.0,1.0,4.0,1,0,1010.8,136.28,14.9,8.17,10.3,97.0,1.0,3.0,1.0,-1.0,1010.14,853.07,17
2294,47902,10,0.0,0.0,82.6,9.5,93.0,2.0,3.0,1,0,1011.99,0.0,0.6,1.72,9.7,97.0,1.0,4.0,1.0,0.0,1010.8,136.28,20
2304,47962,10,5.44,5.78,3.1,10.0,97.0,0.0,0.0,-1,1,1010.67,333.69,3.1,0.0,9.2,98.0,1.0,0.0,-1.0,-1.0,1010.14,0.0,8
2309,47977,10,15.57,15.91,62.2,12.6,84.0,1.0,0.0,-1,-1,1010.27,931.49,59.1,5.44,10.0,97.0,0.0,0.0,-1.0,1.0,1010.67,333.69,11
2314,47992,10,27.2,27.58,155.3,13.6,82.0,2.0,0.0,1,0,1007.63,855.26,93.1,15.57,12.6,84.0,1.0,0.0,-1.0,-1.0,1010.27,931.49,14
2319,48007,10,2.14,2.59,204.1,11.6,88.0,2.0,0.0,1,0,1007.89,139.4,48.8,27.2,13.6,82.0,2.0,0.0,1.0,0.0,1007.63,855.26,17
2324,48022,10,0.0,0.0,204.8,10.8,91.0,2.0,0.0,1,1,1009.61,0.0,0.7,2.14,11.6,88.0,2.0,0.0,1.0,0.0,1007.89,139.4,20
2334,48082,10,4.38,4.7,1.4,8.5,89.0,0.0,0.1,0,1,1010.27,335.16,1.4,0.0,8.4,94.0,2.0,0.1,1.0,1.0,1009.08,0.0,8
2339,48097,10,18.36,18.67,46.4,10.2,75.0,2.0,0.4,1,-1,1009.21,933.26,45.0,4.38,8.5,89.0,0.0,0.1,0.0,1.0,1010.27,335.16,11
2344,48112,10,11.84,12.09,93.0,9.3,93.0,1.0,0.5,-1,0,1006.17,857.42,46.6,18.36,10.2,75.0,2.0,0.4,1.0,-1.0,1009.21,933.26,14
2349,48127,10,1.46,1.9,107.6,9.5,96.0,1.0,2.0,-1,0,1005.51,142.45,14.6,11.84,9.3,93.0,1.0,0.5,-1.0,0.0,1006.17,857.42,17
2354,48142,10,0.0,0.0,107.8,9.7,98.0,1.0,7.0,-1,-1,1005.51,0.0,0.2,1.46,9.5,96.0,1.0,2.0,-1.0,0.0,1005.51,142.45,20
2364,48202,10,10.67,10.91,5.3,9.2,87.0,2.0,0.0,1,1,1010.67,336.72,5.3,0.0,8.2,98.0,1.0,5.0,-1.0,-1.0,1008.55,0.0,8
2369,48217,10,67.5,68.4,138.9,14.8,60.0,1.0,0.0,0,-1,1010.67,935.07,133.6,10.67,9.2,87.0,2.0,0.0,1.0,1.0,1010.67,336.72,11
2374,48232,10,24.43,24.8,293.5,10.8,74.0,3.0,0.0,1,-1,1009.88,859.56,154.6,67.5,14.8,60.0,1.0,0.0,0.0,-1.0,1010.67,935.07,14
2379,48247,10,2.21,2.59,341.0,9.3,80.0,2.0,0.0,1,0,1012.26,145.44,47.5,24.43,10.8,74.0,3.0,0.0,1.0,-1.0,1009.88,859.56,17
2384,48262,10,0.0,0.0,341.6,8.8,78.0,2.0,0.0,1,0,1014.11,0.0,0.6,2.21,9.3,80.0,2.0,0.0,1.0,0.0,1012.26,145.44,20
2394,48322,10,1.97,2.19,0.5,5.3,84.0,2.0,0.0,1,0,1015.16,338.34,0.5,0.0,6.5,79.0,3.0,0.0,1.0,0.0,1013.97,0.0,8
2399,48337,10,6.17,6.5,22.0,5.7,82.0,3.0,0.0,1,0,1014.9,936.89,21.5,1.97,5.3,84.0,2.0,0.0,1.0,0.0,1015.16,338.34,11
2404,48352,10,8.08,8.43,48.4,5.6,82.0,2.0,0.0,1,0,1012.26,861.67,26.4,6.17,5.7,82.0,3.0,0.0,1.0,0.0,1014.9,936.89,14
2409,48367,10,0.97,1.28,62.3,4.7,92.0,2.0,0.0,1,0,1012.26,148.37,13.9,8.08,5.6,82.0,2.0,0.0,1.0,0.0,1012.26,861.67,17
2414,48382,10,0.0,0.0,62.4,5.0,92.0,1.0,0.1,0,1,1013.45,0.0,0.1,0.97,4.7,92.0,2.0,0.0,1.0,0.0,1012.26,148.37,20
2424,48442,10,3.77,4.13,1.9,5.2,96.0,2.0,17.0,-1,1,1012.52,340.05,1.9,0.0,5.0,96.0,1.0,14.0,1.0,1.0,1010.8,0.0,8
2429,48457,10,8.97,9.25,30.2,5.8,94.0,2.0,20.0,-1,1,1012.12,938.74,28.3,3.77,5.2,96.0,2.0,17.0,-1.0,1.0,1012.52,340.05,11
2434,48472,10,6.35,6.7,60.5,6.2,93.0,1.0,19.0,-1,1,1009.48,863.75,30.3,8.97,5.8,94.0,2.0,20.0,-1.0,1.0,1012.12,938.74,14
2439,48487,10,0.4,0.73,79.7,6.0,90.0,2.0,14.0,0,1,1010.14,151.24,19.2,6.35,6.2,93.0,1.0,19.0,-1.0,1.0,1009.48,863.75,17
2444,48502,10,0.0,0.0,79.9,5.7,86.0,2.0,11.0,0,1,1011.46,0.0,0.2,0.4,6.0,90.0,2.0,14.0,0.0,1.0,1010.14,151.24,20
2454,48562,10,2.7,2.82,1.4,5.3,81.0,1.0,0.5,1,1,1011.46,341.82,1.4,0.0,5.0,84.0,3.0,0.5,0.0,1.0,1010.67,0.0,8
2459,48577,10,29.55,30.03,35.3,5.5,81.0,3.0,0.8,0,1,1012.39,940.6,33.9,2.7,5.3,81.0,1.0,0.5,1.0,1.0,1011.46,341.82,11
2464,48592,10,31.98,32.48,119.2,7.6,71.0,2.0,0.4,1,1,1009.88,865.8,83.9,29.55,5.5,81.0,3.0,0.8,0.0,1.0,1012.39,940.6,14
2469,48607,10,2.56,2.86,162.9,7.3,68.0,1.0,0.4,-1,1,1009.88,154.04,43.7,31.98,7.6,71.0,2.0,0.4,1.0,1.0,1009.88,865.8,17
2474,48622,10,0.0,0.0,164.0,6.9,71.0,1.0,0.4,1,1,1011.33,0.0,1.1,2.56,7.3,68.0,1.0,0.4,-1.0,1.0,1009.88,154.04,20
2484,48682,10,9.15,9.47,3.4,6.1,66.0,1.0,0.0,1,1,1014.5,343.66,3.4,0.0,5.6,67.0,1.0,0.0,-1.0,1.0,1012.78,0.0,8
2489,48697,10,64.15,65.08,114.1,10.8,47.0,2.0,0.0,1,1,1014.9,942.48,110.7,9.15,6.1,66.0,1.0,0.0,1.0,1.0,1014.5,343.66,11
2494,48712,10,62.59,63.4,319.3,11.4,52.0,3.0,0.0,1,-1,1011.99,867.81,205.2,64.15,10.8,47.0,2.0,0.0,1.0,1.0,1014.9,942.48,14
2499,48727,10,7.84,8.15,425.9,8.5,60.0,3.0,0.0,1,0,1012.65,156.77,106.6,62.59,11.4,52.0,3.0,0.0,1.0,-1.0,1011.99,867.81,17
2504,48742,10,0.0,0.0,428.5,6.5,72.0,1.0,0.0,1,1,1014.77,0.0,2.6,7.84,8.5,60.0,3.0,0.0,1.0,0.0,1012.65,156.77,20
2514,48802,10,15.19,15.5,7.5,4.1,93.0,2.0,0.0,-1,0,1016.75,345.56,7.5,0.0,3.5,93.0,2.0,0.0,-1.0,0.0,1014.64,0.0,8
2519,48817,10,68.93,69.86,140.1,12.4,55.0,1.0,0.0,-1,-1,1016.35,944.37,132.6,15.19,4.1,93.0,2.0,0.0,-1.0,0.0,1016.75,345.56,11
2524,48832,10,66.29,67.15,357.3,15.5,36.0,2.0,0.0,1,-1,1013.58,869.79,217.2,68.93,12.4,55.0,1.0,0.0,-1.0,-1.0,1016.35,944.37,14
2529,48847,10,11.68,11.94,476.2,12.1,51.0,2.0,0.0,1,-1,1014.11,159.43,118.9,66.29,15.5,36.0,2.0,0.0,1.0,-1.0,1013.58,869.79,17
2534,48862,10,0.0,0.0,480.6,8.0,81.0,1.0,0.0,1,1,1015.43,0.0,4.4,11.68,12.1,51.0,2.0,0.0,1.0,-1.0,1014.11,159.43,20
2544,48922,10,13.24,13.53,6.8,6.4,71.0,2.0,0.0,-1,-1,1017.68,347.53,6.8,0.0,5.1,76.0,3.0,0.0,-1.0,0.0,1015.69,0.0,8
2549,48937,10,68.43,69.33,143.1,15.3,43.0,2.0,0.0,-1,-1,1017.81,946.28,136.3,13.24,6.4,71.0,2.0,0.0,-1.0,-1.0,1017.68,347.53,11
2554,48952,10,65.62,66.47,360.2,18.1,28.0,4.0,0.0,1,0,1015.03,871.72,217.1,68.43,15.3,43.0,2.0,0.0,-1.0,-1.0,1017.81,946.28,14
2559,48967,10,10.05,10.34,479.2,14.0,41.0,3.0,0.0,1,0,1016.22,162.03,119.0,65.62,18.1,28.0,4.0,0.0,1.0,0.0,1015.03,871.72,17
2564,48982,10,0.0,0.0,482.6,9.7,65.0,1.0,0.0,1,1,1017.81,0.0,3.4,10.05,14.0,41.0,3.0,0.0,1.0,0.0,1016.22,162.03,20
2574,49042,10,14.42,14.71,7.3,6.4,77.0,3.0,0.0,-1,0,1018.6,349.56,7.3,0.0,6.0,77.0,3.0,0.0,-1.0,0.0,1016.88,0.0,8
2579,49057,10,67.1,67.97,141.1,14.7,54.0,1.0,0.0,-1,-1,1018.34,948.19,133.8,14.42,6.4,77.0,3.0,0.0,-1.0,0.0,1018.6,349.56,11
2584,49072,10,66.09,66.94,356.8,17.8,36.0,3.0,0.0,1,-1,1015.56,873.61,215.7,67.1,14.7,54.0,1.0,0.0,-1.0,-1.0,1018.34,948.19,14
2589,49087,10,9.14,9.4,478.0,15.1,48.0,2.0,0.0,1,0,1015.03,164.55,121.2,66.09,17.8,36.0,3.0,0.0,1.0,-1.0,1015.56,873.61,17
2594,49102,10,0.0,0.0,480.9,10.8,72.0,1.0,0.0,1,1,1016.09,0.0,2.9,9.14,15.1,48.0,2.0,0.0,1.0,0.0,1015.03,164.55,20
2604,49162,10,9.1,9.35,8.7,10.3,74.0,2.0,0.0,-1,0,1013.84,351.64,8.7,0.0,9.1,77.0,2.0,0.0,-1.0,-1.0,1013.31,0.0,8
2609,49177,10,49.97,50.62,137.1,18.3,55.0,2.0,0.0,-1,-1,1012.39,950.1,128.4,9.1,10.3,74.0,2.0,0.0,-1.0,0.0,1013.84,351.64,11
2614,49192,10,61.18,61.98,322.8,22.4,51.0,2.0,0.0,1,0,1009.08,875.46,185.7,49.97,18.3,55.0,2.0,0.0,-1.0,-1.0,1012.39,950.1,14
2619,49207,10,9.54,9.81,439.3,17.6,66.0,3.0,0.0,1,1,1008.69,167.0,116.5,61.18,22.4,51.0,2.0,0.0,1.0,0.0,1009.08,875.46,17
2624,49222,10,0.0,0.0,442.4,13.4,85.0,1.0,0.0,1,1,1009.88,0.0,3.1,9.54,17.6,66.0,3.0,0.0,1.0,1.0,1008.69,167.0,20
2634,49282,10,15.09,15.41,7.4,12.9,85.0,2.0,0.0,-1,0,1009.48,353.79,7.4,0.0,12.3,89.0,2.0,0.0,-1.0,0.0,1007.89,0.0,8
2639,49297,10,64.5,65.4,138.0,20.0,54.0,1.0,0.0,-1,-1,1008.55,952.02,130.6,15.09,12.9,85.0,2.0,0.0,-1.0,0.0,1009.48,353.79,11
2644,49312,10,62.31,63.09,340.9,21.2,50.0,3.0,0.0,1,0,1005.25,877.27,202.9,64.5,20.0,54.0,1.0,0.0,-1.0,-1.0,1008.55,952.02,14
2649,49327,10,8.65,8.98,455.9,17.0,67.0,4.0,0.0,1,0,1005.12,169.37,115.0,62.31,21.2,50.0,3.0,0.0,1.0,0.0,1005.25,877.27,17
2654,49342,10,0.0,0.0,458.6,13.7,84.0,2.0,0.0,1,1,1006.17,0.0,2.7,8.65,17.0,67.0,4.0,0.0,1.0,0.0,1005.12,169.37,20
2664,49402,10,18.62,18.94,9.6,13.6,88.0,2.0,0.0,-1,-1,1006.04,355.42,9.6,0.0,12.8,92.0,1.0,0.0,-1.0,0.0,1005.12,0.0,8
