,id,device_id,active_power,direct_power,charge_capacity,date_time,T,Po,U,Ff,VV,Td,RRR,DDN
1363,42886,9,67.97,68.93,468.8,2023-12-22 14:00:00,6.2,774.7,21.0,3.0,16.0,-14.5,0.0,1.0
1364,42887,10,52.38,53.13,299.4,2023-12-22 14:00:00,6.2,774.7,21.0,3.0,16.0,-14.5,0.0,1.0
1365,42898,6,1.38,1.76,446.3,2023-12-22 17:00:00,3.8,775.0,44.0,3.0,17.0,-7.6,0.0,4.0
1366,42899,7,1.39,1.88,454.1,2023-12-22 17:00:00,3.8,775.0,44.0,3.0,17.0,-7.6,0.0,4.0
1367,42900,8,1.42,1.74,433.3,2023-12-22 17:00:00,3.8,775.0,44.0,3.0,17.0,-7.6,0.0,4.0
1368,42901,9,1.67,2.2,565.4,2023-12-22 17:00:00,3.8,775.0,44.0,3.0,17.0,-7.6,0.0,4.0
1369,42902,10,1.55,1.89,379.6,2023-12-22 17:00:00,3.8,775.0,44.0,3.0,17.0,-7.6,0.0,4.0
1390,42973,6,11.62,12.01,5.0,2023-12-23 08:00:00,2.0,774.4,48.0,1.0,14.0,-7.9,0.0,11.0
1391,42974,7,14.65,14.97,6.1,2023-12-23 08:00:00,2.0,774.4,48.0,1.0,14.0,-7.9,0.0,11.0
1392,42975,8,18.59,18.93,7.3,2023-12-23 08:00:00,2.0,774.4,48.0,1.0,14.0,-7.9,0.0,11.0
1393,42976,9,19.79,20.15,8.1,2023-12-23 08:00:00,2.0,774.4,48.0,1.0,14.0,-7.9,0.0,11.0
1394,42977,10,7.37,7.74,4.1,2023-12-23 08:00:00,2.0,774.4,48.0,1.0,14.0,-7.9,0.0,11.0
1395,42988,6,70.68,71.71,139.1,2023-12-23 11:00:00,8.0,773.4,46.0,3.0,16.0,-2.9,0.0,2.0
1396,42989,7,71.37,72.42,149.1,2023-12-23 11:00:00,8.0,773.4,46.0,3.0,16.0,-2.9,0.0,2.0
1397,42990,8,71.56,72.54,153.8,2023-12-23 11:00:00,8.0,773.4,46.0,3.0,16.0,-2.9,0.0,2.0
1398,42991,9,90.66,91.85,196.5,2023-12-23 11:00:00,8.0,773.4,46.0,3.0,16.0,-2.9,0.0,2.0
1399,42992,10,58.49,59.27,108.0,2023-12-23 11:00:00,8.0,773.4,46.0,3.0,16.0,-2.9,0.0,2.0
1400,43003,6,56.22,57.02,345.4,2023-12-23 14:00:00,11.4,770.9,47.0,3.0,16.0,0.5,0.0,0.0
1401,43004,7,56.76,57.56,352.6,2023-12-23 14:00:00,11.4,770.9,47.0,3.0,16.0,0.5,0.0,0.0
1402,43005,8,51.39,52.12,360.7,2023-12-23 14:00:00,11.4,770.9,47.0,3.0,16.0,0.5,0.0,0.0
1403,43006,9,67.16,68.09,449.3,2023-12-23 14:00:00,11.4,770.9,47.0,3.0,16.0,0.5,0.0,0.0
1404,43007,10,51.5,52.21,288.3,2023-12-23 14:00:00,11.4,770.9,47.0,3.0,16.0,0.5,0.0,0.0
1405,43018,6,1.3,1.67,423.0,2023-12-23 17:00:00,10.0,771.8,57.0,1.0,13.0,1.9,0.0,3.0
1406,43019,7,1.64,1.83,431.2,2023-12-23 17:00:00,10.0,771.8,57.0,1.0,13.0,1.9,0.0,3.0
1407,43020,8,1.43,1.85,418.6,2023-12-23 17:00:00,10.0,771.8,57.0,1.0,13.0,1.9,0.0,3.0
1408,43021,9,1.74,2.11,540.1,2023-12-23 17:00:00,10.0,771.8,57.0,1.0,13.0,1.9,0.0,3.0
1409,43022,10,1.35,2.05,362.1,2023-12-23 17:00:00,10.0,771.8,57.0,1.0,13.0,1.9,0.0,3.0
1430,43093,6,11.47,11.73,4.8,2023-12-24 08:00:00,5.7,772.9,44.0,3.0,17.0,-5.6,0.0,1.0
1431,43094,7,13.98,14.36,5.6,2023-12-24 08:00:00,5.7,772.9,44.0,3.0,17.0,-5.6,0.0,1.0
1432,43095,8,18.11,18.46,7.2,2023-12-24 08:00:00,5.7,772.9,44.0,3.0,17.0,-5.6,0.0,1.0
1433,43096,9,18.94,19.31,7.1,2023-12-24 08:00:00,5.7,772.9,44.0,3.0,17.0,-5.6,0.0,1.0
1434,43097,10,6.58,7.02,3.0,2023-12-24 08:00:00,5.7,772.9,44.0,3.0,17.0,-5.6,0.0,1.0
1435,43108,6,68.9,69.92,145.5,2023-12-24 11:00:00,10.4,772.6,25.0,4.0,16.0,-8.8,0.0,2.0
1436,43109,7,69.28,70.2,151.9,2023-12-24 11:00:00,10.4,772.6,25.0,4.0,16.0,-8.8,0.0,2.0
1437,43110,8,69.8,70.79,157.3,2023-12-24 11:00:00,10.4,772.6,25.0,4.0,16.0,-8.8,0.0,2.0
1438,43111,9,86.77,87.9,202.3,2023-12-24 11:00:00,10.4,772.6,25.0,4.0,16.0,-8.8,0.0,2.0
1439,43112,10,57.62,58.45,110.9,2023-12-24 11:00:00,10.4,772.6,25.0,4.0,16.0,-8.8,0.0,2.0
1440,43123,6,54.69,55.4,347.2,2023-12-24 14:00:00,13.6,770.4,19.0,3.0,18.0,-9.6,0.0,1.0
1441,43124,7,55.15,55.87,355.2,2023-12-24 14:00:00,13.6,770.4,19.0,3.0,18.0,-9.6,0.0,1.0
1442,43125,8,50.04,50.72,361.2,2023-12-24 14:00:00,13.6,770.4,19.0,3.0,18.0,-9.6,0.0,1.0
1443,43126,9,65.24,66.12,450.2,2023-12-24 14:00:00,13.6,770.4,19.0,3.0,18.0,-9.6,0.0,1.0
1444,43127,10,49.83,50.52,288.3,2023-12-24 14:00:00,13.6,770.4,19.0,3.0,18.0,-9.6,0.0,1.0
1445,43138,6,1.59,2.1,425.9,2023-12-24 17:00:00,7.8,771.3,53.0,3.0,12.0,-1.4,0.0,4.0
1446,43139,7,1.72,1.97,433.2,2023-12-24 17:00:00,7.8,771.3,53.0,3.0,12.0,-1.4,0.0,4.0
1447,43140,8,1.31,1.8,415.2,2023-12-24 17:00:00,7.8,771.3,53.0,3.0,12.0,-1.4,0.0,4.0
1448,43141,9,1.85,2.15,541.5,2023-12-24 17:00:00,7.8,771.3,53.0,3.0,12.0,-1.4,0.0,4.0
1449,43142,10,1.72,2.2,362.6,2023-12-24 17:00:00,7.8,771.3,53.0,3.0,12.0,-1.4,0.0,4.0
1470,43213,6,11.78,12.09,4.7,2023-12-25 08:00:00,2.9,772.2,71.0,2.0,7.0,-2.0,0.0,12.0
1471,43214,7,15.22,15.54,6.5,2023-12-25 08:00:00,2.9,772.2,71.0,2.0,7.0,-2.0,0.0,12.0
1472,43215,8,18.41,18.75,8.1,2023-12-25 08:00:00,2.9,772.2,71.0,2.0,7.0,-2.0,0.0,12.0
1473,43216,9,18.5,18.94,6.8,2023-12-25 08:00:00,2.9,772.2,71.0,2.0,7.0,-2.0,0.0,12.0
1474,43217,10,7.88,8.19,3.5,2023-12-25 08:00:00,2.9,772.2,71.0,2.0,7.0,-2.0,0.0,12.0
1475,43228,6,66.68,67.54,140.2,2023-12-25 11:00:00,9.9,771.8,40.0,2.0,11.0,-3.1,0.0,4.0
1476,43229,7,67.09,67.96,148.8,2023-12-25 11:00:00,9.9,771.8,40.0,2.0,11.0,-3.1,0.0,4.0
1477,43230,8,66.89,67.77,151.2,2023-12-25 11:00:00,9.9,771.8,40.0,2.0,11.0,-3.1,0.0,4.0
1478,43231,9,85.07,86.2,197.8,2023-12-25 11:00:00,9.9,771.8,40.0,2.0,11.0,-3.1,0.0,4.0
1479,43232,10,55.16,56.0,108.6,2023-12-25 11:00:00,9.9,771.8,40.0,2.0,11.0,-3.1,0.0,4.0
1480,43243,6,50.55,51.2,335.7,2023-12-25 14:00:00,10.7,769.8,42.0,3.0,10.0,-1.7,0.0,3.0
1481,43244,7,44.74,45.33,345.4,2023-12-25 14:00:00,10.7,769.8,42.0,3.0,10.0,-1.7,0.0,3.0
1482,43245,8,48.68,49.27,348.1,2023-12-25 14:00:00,10.7,769.8,42.0,3.0,10.0,-1.7,0.0,3.0
1483,43246,9,59.98,60.76,435.9,2023-12-25 14:00:00,10.7,769.8,42.0,3.0,10.0,-1.7,0.0,3.0
1484,43247,10,42.0,42.56,279.3,2023-12-25 14:00:00,10.7,769.8,42.0,3.0,10.0,-1.7,0.0,3.0
1485,43258,6,2.43,2.82,407.5,2023-12-25 17:00:00,8.0,770.2,53.0,2.0,10.0,-1.0,0.0,4.0
1486,43259,7,2.03,2.41,416.1,2023-12-25 17:00:00,8.0,770.2,53.0,2.0,10.0,-1.0,0.0,4.0
1487,43260,8,1.95,2.19,405.2,2023-12-25 17:00:00,8.0,770.2,53.0,2.0,10.0,-1.0,0.0,4.0
1488,43261,9,2.74,3.18,517.2,2023-12-25 17:00:00,8.0,770.2,53.0,2.0,10.0,-1.0,0.0,4.0
1489,43262,10,2.39,2.85,347.7,2023-12-25 17:00:00,8.0,770.2,53.0,2.0,10.0,-1.0,0.0,4.0
1510,43333,6,14.57,14.87,5.0,2023-12-26 08:00:00,3.9,770.5,78.0,1.0,5.0,0.4,0.0,11.0
1511,43334,7,17.16,17.5,6.2,2023-12-26 08:00:00,3.9,770.5,78.0,1.0,5.0,0.4,0.0,11.0
1512,43335,8,18.78,19.12,7.3,2023-12-26 08:00:00,3.9,770.5,78.0,1.0,5.0,0.4,0.0,11.0
1513,43336,9,18.44,18.88,6.6,2023-12-26 08:00:00,3.9,770.5,78.0,1.0,5.0,0.4,0.0,11.0
1514,43337,10,9.94,10.26,3.9,2023-12-26 08:00:00,3.9,770.5,78.0,1.0,5.0,0.4,0.0,11.0
1515,43348,6,28.77,29.16,105.8,2023-12-26 11:00:00,9.8,769.9,56.0,2.0,5.0,1.4,0.0,10.0
1516,43349,7,28.92,29.36,111.3,2023-12-26 11:00:00,9.8,769.9,56.0,2.0,5.0,1.4,0.0,10.0
1517,43350,8,28.87,29.27,114.4,2023-12-26 11:00:00,9.8,769.9,56.0,2.0,5.0,1.4,0.0,10.0
1518,43351,9,36.72,37.31,138.5,2023-12-26 11:00:00,9.8,769.9,56.0,2.0,5.0,1.4,0.0,10.0
1519,43352,10,27.99,28.38,89.0,2023-12-26 11:00:00,9.8,769.9,56.0,2.0,5.0,1.4,0.0,10.0
1520,43363,6,52.0,52.75,276.8,2023-12-26 14:00:00,15.4,767.2,47.0,1.0,11.0,4.2,0.0,8.0
1521,43364,7,52.59,53.25,283.3,2023-12-26 14:00:00,15.4,767.2,47.0,1.0,11.0,4.2,0.0,8.0
1522,43365,8,50.05,50.77,285.8,2023-12-26 14:00:00,15.4,767.2,47.0,1.0,11.0,4.2,0.0,8.0
1523,43366,9,62.58,63.43,348.1,2023-12-26 14:00:00,15.4,767.2,47.0,1.0,11.0,4.2,0.0,8.0
1524,43367,10,47.83,48.47,245.1,2023-12-26 14:00:00,15.4,767.2,47.0,1.0,11.0,4.2,0.0,8.0
1525,43378,6,1.27,1.58,346.8,2023-12-26 17:00:00,12.4,767.2,62.0,2.0,9.0,5.3,0.0,4.0
1526,43379,7,1.59,1.83,353.6,2023-12-26 17:00:00,12.4,767.2,62.0,2.0,9.0,5.3,0.0,4.0
1527,43380,8,1.21,1.67,342.7,2023-12-26 17:00:00,12.4,767.2,62.0,2.0,9.0,5.3,0.0,4.0
1528,43381,9,1.75,2.11,428.4,2023-12-26 17:00:00,12.4,767.2,62.0,2.0,9.0,5.3,0.0,4.0
1529,43382,10,1.34,1.66,312.0,2023-12-26 17:00:00,12.4,767.2,62.0,2.0,9.0,5.3,0.0,4.0
1550,43453,6,9.8,10.29,3.9,2023-12-27 08:00:00,8.9,768.2,82.0,2.0,4.3,6.0,0.0,12.0
1551,43454,7,12.07,12.34,4.8,2023-12-27 08:00:00,8.9,768.2,82.0,2.0,4.3,6.0,0.0,12.0
1552,43455,8,14.83,15.13,6.1,2023-12-27 08:00:00,8.9,768.2,82.0,2.0,4.3,6.0,0.0,12.0
1553,43456,9,16.3,16.69,6.1,2023-12-27 08:00:00,8.9,768.2,82.0,2.0,4.3,6.0,0.0,12.0
1554,43457,10,7.02,7.29,3.2,2023-12-27 08:00:00,8.9,768.2,82.0,2.0,4.3,6.0,0.0,12.0
1555,43468,6,62.45,63.25,119.2,2023-12-27 11:00:00,15.5,768.0,59.0,1.0,7.0,7.5,0.0,10.0
1556,43469,7,62.68,63.49,123.4,2023-12-27 11:00:00,15.5,768.0,59.0,1.0,7.0,7.5,0.0,10.0
1557,43470,8,62.62,63.5,127.7,2023-12-27 11:00:00,15.5,768.0,59.0,1.0,7.0,7.5,0.0,10.0
1558,43471,9,79.12,80.27,162.0,2023-12-27 11:00:00,15.5,768.0,59.0,1.0,7.0,7.5,0.0,10.0
1559,43472,10,50.78,51.39,92.1,2023-12-27 11:00:00,15.5,768.0,59.0,1.0,7.0,7.5,0.0,10.0
1560,43483,6,50.24,50.86,300.9,2023-12-27 14:00:00,18.2,766.0,58.0,3.0,6.0,9.8,0.0,4.0
1561,43484,7,50.5,51.12,307.2,2023-12-27 14:00:00,18.2,766.0,58.0,3.0,6.0,9.8,0.0,4.0
1562,43485,8,47.9,48.5,308.2,2023-12-27 14:00:00,18.2,766.0,58.0,3.0,6.0,9.8,0.0,4.0
1563,43486,9,61.03,61.82,388.3,2023-12-27 14:00:00,18.2,766.0,58.0,3.0,6.0,9.8,0.0,4.0
1564,43487,10,46.35,46.92,252.0,2023-12-27 14:00:00,18.2,766.0,58.0,3.0,6.0,9.8,0.0,4.0
1565,43498,6,1.6,2.07,375.1,2023-12-27 17:00:00,14.8,766.0,72.0,2.0,12.0,9.8,0.0,4.0
1566,43499,7,1.45,1.81,380.5,2023-12-27 17:00:00,14.8,766.0,72.0,2.0,12.0,9.8,0.0,4.0
1567,43500,8,1.35,1.59,361.2,2023-12-27 17:00:00,14.8,766.0,72.0,2.0,12.0,9.8,0.0,4.0
1568,43501,9,1.78,2.07,476.9,2023-12-27 17:00:00,14.8,766.0,72.0,2.0,12.0,9.8,0.0,4.0
1569,43502,10,1.54,1.84,324.9,2023-12-27 17:00:00,14.8,766.0,72.0,2.0,12.0,9.8,0.0,4.0
1590,43573,6,3.66,3.86,1.6,2023-12-28 08:00:00,9.7,767.2,94.0,3.0,2.6,8.8,0.0,12.0
1591,43574,7,3.61,3.9,1.6,2023-12-28 08:00:00,9.7,767.2,94.0,3.0,2.6,8.8,0.0,12.0
1592,43575,8,3.66,3.97,1.8,2023-12-28 08:00:00,9.7,767.2,94.0,3.0,2.6,8.8,0.0,12.0
1593,43576,9,4.2,4.52,1.9,2023-12-28 08:00:00,9.7,767.2,94.0,3.0,2.6,8.8,0.0,12.0
1594,43577,10,3.26,3.55,1.5,2023-12-28 08:00:00,9.7,767.2,94.0,3.0,2.6,8.8,0.0,12.0
1595,43588,6,63.52,64.33,76.9,2023-12-28 11:00:00,15.2,767.0,74.0,2.0,5.0,10.6,0.0,10.0
1596,43589,7,64.39,65.23,76.6,2023-12-28 11:00:00,15.2,767.0,74.0,2.0,5.0,10.6,0.0,10.0
1597,43590,8,63.39,64.23,77.4,2023-12-28 11:00:00,15.2,767.0,74.0,2.0,5.0,10.6,0.0,10.0
1598,43591,9,81.76,82.87,97.0,2023-12-28 11:00:00,15.2,767.0,74.0,2.0,5.0,10.6,0.0,10.0
1599,43592,10,54.13,54.82,61.4,2023-12-28 11:00:00,15.2,767.0,74.0,2.0,5.0,10.6,0.0,10.0
1600,43603,6,51.57,52.2,266.6,2023-12-28 14:00:00,19.0,765.1,62.0,2.0,7.0,11.6,0.0,5.0
1601,43604,7,52.39,53.04,266.7,2023-12-28 14:00:00,19.0,765.1,62.0,2.0,7.0,11.6,0.0,5.0
1602,43605,8,49.26,49.98,266.8,2023-12-28 14:00:00,19.0,765.1,62.0,2.0,7.0,11.6,0.0,5.0
1603,43606,9,61.33,62.21,328.7,2023-12-28 14:00:00,19.0,765.1,62.0,2.0,7.0,11.6,0.0,5.0
1604,43607,10,47.61,48.2,227.4,2023-12-28 14:00:00,19.0,765.1,62.0,2.0,7.0,11.6,0.0,5.0
1605,43618,6,1.62,2.07,342.0,2023-12-28 17:00:00,14.7,765.7,81.0,2.0,7.0,11.5,0.0,4.0
1606,43619,7,1.52,1.91,342.9,2023-12-28 17:00:00,14.7,765.7,81.0,2.0,7.0,11.5,0.0,4.0
1607,43620,8,1.61,1.98,319.4,2023-12-28 17:00:00,14.7,765.7,81.0,2.0,7.0,11.5,0.0,4.0
1608,43621,9,1.97,2.4,415.0,2023-12-28 17:00:00,14.7,765.7,81.0,2.0,7.0,11.5,0.0,4.0
1609,43622,10,1.62,2.11,300.6,2023-12-28 17:00:00,14.7,765.7,81.0,2.0,7.0,11.5,0.0,4.0
1630,43658,6,12.08,12.5,5.6,2023-12-29 08:00:00,10.9,767.2,94.0,1.0,1.8,10.0,0.0,3.0
1631,43659,7,13.05,13.32,6.0,2023-12-29 08:00:00,10.9,767.2,94.0,1.0,1.8,10.0,0.0,3.0
1632,43660,8,13.18,13.46,6.0,2023-12-29 08:00:00,10.9,767.2,94.0,1.0,1.8,10.0,0.0,3.0
1633,43661,9,16.88,17.21,7.6,2023-12-29 08:00:00,10.9,767.2,94.0,1.0,1.8,10.0,0.0,3.0
1634,43662,10,9.78,10.13,4.8,2023-12-29 08:00:00,10.9,767.2,94.0,1.0,1.8,10.0,0.0,3.0
1635,-1,6,56.1,56.84,121.2,2023-12-29 11:00:00,15.0,766.9,70.0,1.0,3.7,9.6,0.0,5.0
1636,-1,7,54.66,55.37,123.6,2023-12-29 11:00:00,15.0,766.9,70.0,1.0,3.7,9.6,0.0,5.0
1637,-1,8,57.62,58.43,126.1,2023-12-29 11:00:00,15.0,766.9,70.0,1.0,3.7,9.6,0.0,5.0
1638,-1,9,60.5,61.3,153.5,2023-12-29 11:00:00,15.0,766.9,70.0,1.0,3.7,9.6,0.0,5.0
1639,-1,10,46.7,47.3,101.9,2023-12-29 11:00:00,15.0,766.9,70.0,1.0,3.7,9.6,0.0,5.0
1640,43678,6,48.41,49.02,296.6,2023-12-29 14:00:00,16.7,764.5,64.0,2.0,6.0,9.9,0.0,5.0
1641,43679,7,48.76,49.37,299.5,2023-12-29 14:00:00,16.7,764.5,64.0,2.0,6.0,9.9,0.0,5.0
1642,43680,8,44.19,44.86,300.1,2023-12-29 14:00:00,16.7,764.5,64.0,2.0,6.0,9.9,0.0,5.0
1643,43681,9,56.75,57.58,364.4,2023-12-29 14:00:00,16.7,764.5,64.0,2.0,6.0,9.9,0.0,5.0
1644,43682,10,44.7,45.27,256.3,2023-12-29 14:00:00,16.7,764.5,64.0,2.0,6.0,9.9,0.0,5.0
1645,43693,6,1.09,1.32,364.2,2023-12-29 17:00:00,13.0,764.2,75.0,2.0,5.0,8.7,0.0,4.0
1646,43694,7,1.14,1.5,367.6,2023-12-29 17:00:00,13.0,764.2,75.0,2.0,5.0,8.7,0.0,4.0
1647,43695,8,1.2,1.6,350.4,2023-12-29 17:00:00,13.0,764.2,75.0,2.0,5.0,8.7,0.0,4.0
1648,43696,9,1.53,1.94,441.0,2023-12-29 17:00:00,13.0,764.2,75.0,2.0,5.0,8.7,0.0,4.0
1649,43697,10,1.17,1.41,322.0,2023-12-29 17:00:00,13.0,764.2,75.0,2.0,5.0,8.7,0.0,4.0
1670,43768,6,12.37,12.63,5.8,2023-12-30 08:00:00,9.3,761.4,95.0,3.0,1.4,8.5,0.0,12.0
1671,43769,7,13.53,13.81,6.2,2023-12-30 08:00:00,9.3,761.4,95.0,3.0,1.4,8.5,0.0,12.0
1672,43770,8,15.93,16.23,7.5,2023-12-30 08:00:00,9.3,761.4,95.0,3.0,1.4,8.5,0.0,12.0
1673,43771,9,16.83,17.16,7.3,2023-12-30 08:00:00,9.3,761.4,95.0,3.0,1.4,8.5,0.0,12.0
1674,43772,10,9.43,9.69,4.7,2023-12-30 08:00:00,9.3,761.4,95.0,3.0,1.4,8.5,0.0,12.0
1675,43783,6,60.36,61.12,130.8,2023-12-30 11:00:00,15.5,760.9,68.0,2.0,3.8,9.6,0.0,11.0
1676,43784,7,61.21,61.99,133.4,2023-12-30 11:00:00,15.5,760.9,68.0,2.0,3.8,9.6,0.0,11.0
1677,43785,8,60.72,61.58,137.6,2023-12-30 11:00:00,15.5,760.9,68.0,2.0,3.8,9.6,0.0,11.0
1678,43786,9,74.95,75.93,169.9,2023-12-30 11:00:00,15.5,760.9,68.0,2.0,3.8,9.6,0.0,11.0
1679,43787,10,50.63,51.37,103.0,2023-12-30 11:00:00,15.5,760.9,68.0,2.0,3.8,9.6,0.0,11.0
1680,43798,6,22.02,22.38,294.6,2023-12-30 14:00:00,17.4,758.5,56.0,3.0,4.9,8.5,0.0,4.0
1681,43799,7,25.79,26.14,300.9,2023-12-30 14:00:00,17.4,758.5,56.0,3.0,4.9,8.5,0.0,4.0
1682,43800,8,21.86,22.21,301.9,2023-12-30 14:00:00,17.4,758.5,56.0,3.0,4.9,8.5,0.0,4.0
1683,43801,9,28.13,28.5,370.5,2023-12-30 14:00:00,17.4,758.5,56.0,3.0,4.9,8.5,0.0,4.0
1684,43802,10,22.53,22.89,248.2,2023-12-30 14:00:00,17.4,758.5,56.0,3.0,4.9,8.5,0.0,4.0
1685,43813,6,0.88,1.33,349.7,2023-12-30 17:00:00,14.8,759.1,66.0,2.0,5.0,8.5,0.0,5.0
1686,43814,7,1.11,1.42,355.1,2023-12-30 17:00:00,14.8,759.1,66.0,2.0,5.0,8.5,0.0,5.0
1687,43815,8,0.84,1.27,348.9,2023-12-30 17:00:00,14.8,759.1,66.0,2.0,5.0,8.5,0.0,5.0
1688,43816,9,1.4,1.83,431.8,2023-12-30 17:00:00,14.8,759.1,66.0,2.0,5.0,8.5,0.0,5.0
1689,43817,10,1.12,1.42,301.2,2023-12-30 17:00:00,14.8,759.1,66.0,2.0,5.0,8.5,0.0,5.0
1710,43888,6,11.48,11.82,5.4,2023-12-31 08:00:00,11.4,763.6,94.0,1.0,1.5,10.5,0.0,12.0
1711,43889,7,11.62,11.87,5.2,2023-12-31 08:00:00,11.4,763.6,94.0,1.0,1.5,10.5,0.0,12.0
1712,43890,8,12.86,13.14,5.8,2023-12-31 08:00:00,11.4,763.6,94.0,1.0,1.5,10.5,0.0,12.0
1713,43891,9,15.53,15.84,7.1,2023-12-31 08:00:00,11.4,763.6,94.0,1.0,1.5,10.5,0.0,12.0
1714,43892,10,9.39,9.62,4.7,2023-12-31 08:00:00,11.4,763.6,94.0,1.0,1.5,10.5,0.0,12.0
1715,43903,6,56.46,57.16,118.9,2023-12-31 11:00:00,16.6,764.2,68.0,1.0,2.6,10.7,0.0,7.0
1716,43904,7,55.96,56.66,121.9,2023-12-31 11:00:00,16.6,764.2,68.0,1.0,2.6,10.7,0.0,7.0
1717,43905,8,55.84,56.53,121.3,2023-12-31 11:00:00,16.6,764.2,68.0,1.0,2.6,10.7,0.0,7.0
1718,43906,9,68.9,69.78,155.2,2023-12-31 11:00:00,16.6,764.2,68.0,1.0,2.6,10.7,0.0,7.0
1719,43907,10,47.76,48.35,96.7,2023-12-31 11:00:00,16.6,764.2,68.0,1.0,2.6,10.7,0.0,7.0
1720,43918,6,42.4,43.07,281.8,2023-12-31 14:00:00,16.2,763.0,66.0,3.0,2.7,9.8,0.0,5.0
1721,43919,7,42.41,42.96,285.6,2023-12-31 14:00:00,16.2,763.0,66.0,3.0,2.7,9.8,0.0,5.0
1722,43920,8,39.86,40.39,284.0,2023-12-31 14:00:00,16.2,763.0,66.0,3.0,2.7,9.8,0.0,5.0
1723,43921,9,49.2,49.82,346.0,2023-12-31 14:00:00,16.2,763.0,66.0,3.0,2.7,9.8,0.0,5.0
1724,43922,10,39.62,40.14,242.4,2023-12-31 14:00:00,16.2,763.0,66.0,3.0,2.7,9.8,0.0,5.0
1725,43933,6,1.26,1.93,344.6,2023-12-31 17:00:00,13.0,764.6,52.0,3.0,6.0,3.4,0.0,4.0
1726,43934,7,1.22,1.6,349.1,2023-12-31 17:00:00,13.0,764.6,52.0,3.0,6.0,3.4,0.0,4.0
1727,43935,8,1.33,1.76,337.8,2023-12-31 17:00:00,13.0,764.6,52.0,3.0,6.0,3.4,0.0,4.0
1728,43936,9,1.35,1.72,417.7,2023-12-31 17:00:00,13.0,764.6,52.0,3.0,6.0,3.4,0.0,4.0
1729,43937,10,1.55,2.05,303.6,2023-12-31 17:00:00,13.0,764.6,52.0,3.0,6.0,3.4,0.0,4.0
1750,44008,6,8.7,9.21,4.6,2024-01-01 08:00:00,7.9,768.4,65.0,2.0,2.1,1.7,0.0,3.0
1751,44009,7,8.94,9.32,4.8,2024-01-01 08:00:00,7.9,768.4,65.0,2.0,2.1,1.7,0.0,3.0
1752,44010,8,8.64,8.99,4.6,2024-01-01 08:00:00,7.9,768.4,65.0,2.0,2.1,1.7,0.0,3.0
1753,44011,9,9.41,9.65,5.1,2024-01-01 08:00:00,7.9,768.4,65.0,2.0,2.1,1.7,0.0,3.0
1754,44012,10,8.7,9.01,4.5,2024-01-01 08:00:00,7.9,768.4,65.0,2.0,2.1,1.7,0.0,3.0
1755,44023,6,55.85,56.56,98.3,2024-01-01 11:00:00,11.6,768.1,51.0,2.0,5.0,1.8,0.0,2.0
1756,44024,7,57.24,58.19,97.6,2024-01-01 11:00:00,11.6,768.1,51.0,2.0,5.0,1.8,0.0,2.0
1757,44025,8,59.69,60.48,98.2,2024-01-01 11:00:00,11.6,768.1,51.0,2.0,5.0,1.8,0.0,2.0
1758,44026,9,57.12,58.16,117.9,2024-01-01 11:00:00,11.6,768.1,51.0,2.0,5.0,1.8,0.0,2.0
1759,44027,10,48.83,49.46,88.9,2024-01-01 11:00:00,11.6,768.1,51.0,2.0,5.0,1.8,0.0,2.0
1760,44038,6,49.59,50.22,276.6,2024-01-01 14:00:00,13.6,765.9,51.0,2.0,6.0,3.7,0.0,4.0
1761,44039,7,50.32,51.14,277.7,2024-01-01 14:00:00,13.6,765.9,51.0,2.0,6.0,3.7,0.0,4.0
1762,44040,8,45.81,46.38,276.8,2024-01-01 14:00:00,13.6,765.9,51.0,2.0,6.0,3.7,0.0,4.0
1763,44041,9,57.83,58.58,333.4,2024-01-01 14:00:00,13.6,765.9,51.0,2.0,6.0,3.7,0.0,4.0
1764,44042,10,46.49,47.09,244.7,2024-01-01 14:00:00,13.6,765.9,51.0,2.0,6.0,3.7,0.0,4.0
1765,44053,6,1.48,1.94,345.2,2024-01-01 17:00:00,10.4,765.6,71.0,1.0,5.0,5.4,0.0,5.0
1766,44054,7,1.63,1.79,346.9,2024-01-01 17:00:00,10.4,765.6,71.0,1.0,5.0,5.4,0.0,5.0
1767,44055,8,1.37,1.86,328.7,2024-01-01 17:00:00,10.4,765.6,71.0,1.0,5.0,5.4,0.0,5.0
1768,44056,9,1.56,2.07,410.8,2024-01-01 17:00:00,10.4,765.6,71.0,1.0,5.0,5.4,0.0,5.0
1769,44057,10,1.77,2.17,311.9,2024-01-01 17:00:00,10.4,765.6,71.0,1.0,5.0,5.4,0.0,5.0
1790,44128,6,12.66,13.0,5.5,2024-01-02 08:00:00,6.3,764.8,89.0,2.0,3.2,4.6,0.0,12.0
1791,44129,7,14.84,15.24,6.4,2024-01-02 08:00:00,6.3,764.8,89.0,2.0,3.2,4.6,0.0,12.0
1792,44130,8,17.16,17.49,7.3,2024-01-02 08:00:00,6.3,764.8,89.0,2.0,3.2,4.6,0.0,12.0
1793,44131,9,17.52,17.87,7.1,2024-01-02 08:00:00,6.3,764.8,89.0,2.0,3.2,4.6,0.0,12.0
1794,44132,10,8.17,8.46,4.1,2024-01-02 08:00:00,6.3,764.8,89.0,2.0,3.2,4.6,0.0,12.0
1795,44143,6,62.54,63.33,131.8,2024-01-02 11:00:00,13.4,764.2,56.0,0.0,5.0,4.6,0.0,4.0
